Timestamp,PC,Query
2025-08-18 07:24:45,PC-103,badhost.example.net
2025-08-18 07:24:48,PC-101,data-upload.example.org
2025-08-18 07:24:51,PC-102,c2server.example.com
2025-08-18 07:24:55,PC-102,c2server.example.com
2025-08-18 07:24:57,PC-103,data-upload.example.org
2025-08-18 07:25:00,PC-103,data-upload.example.org
2025-08-18 07:25:03,PC-103,c2server.example.com
2025-08-18 07:25:06,PC-103,c2server.example.com
2025-08-18 07:25:10,PC-103,badhost.example.net
2025-08-18 07:25:13,PC-102,data-upload.example.org
2025-08-18 07:25:16,PC-102,c2server.example.com
2025-08-18 07:25:19,PC-103,c2server.example.com
2025-08-18 07:25:22,PC-101,data-upload.example.org
2025-08-18 07:25:24,PC-103,data-upload.example.org
2025-08-18 07:25:27,PC-101,data-upload.example.org
2025-08-18 07:25:30,PC-101,c2server.example.com
2025-08-18 07:25:34,PC-103,c2server.example.com
2025-08-18 07:25:36,PC-101,c2server.example.com
2025-08-18 07:25:40,PC-102,badhost.example.net
2025-08-18 07:25:42,PC-101,data-upload.example.org
2025-08-18 07:25:45,PC-102,data-upload.example.org
2025-08-18 07:25:48,PC-102,data-upload.example.org
2025-08-18 07:25:51,PC-101,c2server.example.com
2025-08-18 07:25:55,PC-102,data-upload.example.org
2025-08-18 07:25:58,PC-101,c2server.example.com
2025-08-18 07:26:00,PC-103,c2server.example.com
2025-08-18 07:26:03,PC-102,c2server.example.com
2025-08-18 07:26:06,PC-103,badhost.example.net
2025-08-18 07:26:10,PC-101,data-upload.example.org
2025-08-18 07:26:12,PC-102,c2server.example.com
2025-08-18 07:26:15,PC-102,badhost.example.net
2025-08-18 07:26:19,PC-102,data-upload.example.org
2025-08-18 07:26:22,PC-101,c2server.example.com
2025-08-18 07:26:25,PC-101,data-upload.example.org
2025-08-18 07:26:28,PC-102,badhost.example.net
2025-08-18 07:26:30,PC-103,badhost.example.net
2025-08-18 07:26:34,PC-101,data-upload.example.org
2025-08-18 07:26:36,PC-101,data-upload.example.org
2025-08-18 07:26:39,PC-101,data-upload.example.org
2025-08-18 07:26:42,PC-103,badhost.example.net
2025-08-18 07:26:46,PC-101,data-upload.example.org
2025-08-18 07:26:49,PC-102,badhost.example.net
2025-08-18 07:26:52,PC-103,data-upload.example.org
2025-08-18 07:26:54,PC-101,c2server.example.com
2025-08-18 07:26:57,PC-101,badhost.example.net
2025-08-18 07:27:01,PC-102,c2server.example.com
2025-08-18 07:27:03,PC-101,c2server.example.com
2025-08-18 07:27:07,PC-101,c2server.example.com
2025-08-18 07:27:09,PC-103,data-upload.example.org
2025-08-18 07:27:13,PC-101,c2server.example.com
2025-08-18 07:27:16,PC-102,data-upload.example.org
2025-08-18 07:27:18,PC-101,c2server.example.com
2025-08-18 07:27:21,PC-102,badhost.example.net
2025-08-18 07:27:25,PC-101,badhost.example.net
2025-08-18 07:27:27,PC-103,c2server.example.com
2025-08-18 07:27:31,PC-101,data-upload.example.org
2025-08-18 07:27:33,PC-103,badhost.example.net
2025-08-18 07:27:37,PC-102,c2server.example.com
2025-08-18 07:27:40,PC-102,data-upload.example.org
2025-08-18 07:27:42,PC-102,data-upload.example.org
2025-08-18 07:27:46,PC-103,c2server.example.com
2025-08-18 07:27:48,PC-103,c2server.example.com
2025-08-18 07:27:51,PC-103,badhost.example.net
2025-08-18 07:27:55,PC-101,c2server.example.com
2025-08-18 07:27:57,PC-102,badhost.example.net
2025-08-18 07:28:01,PC-102,data-upload.example.org
2025-08-18 07:28:03,PC-101,data-upload.example.org
2025-08-18 07:28:06,PC-101,data-upload.example.org
2025-08-18 07:28:10,PC-103,data-upload.example.org
2025-08-18 07:28:13,PC-102,data-upload.example.org
2025-08-18 07:28:16,PC-101,data-upload.example.org
2025-08-18 07:28:19,PC-102,c2server.example.com
2025-08-18 07:28:22,PC-101,data-upload.example.org
2025-08-18 07:28:24,PC-103,data-upload.example.org
2025-08-18 07:28:27,PC-102,data-upload.example.org
2025-08-18 07:28:30,PC-102,c2server.example.com
2025-08-18 07:28:34,PC-102,data-upload.example.org
2025-08-18 07:28:36,PC-102,c2server.example.com
2025-08-18 07:28:40,PC-103,c2server.example.com
2025-08-18 07:28:42,PC-102,c2server.example.com
2025-08-18 07:28:46,PC-103,badhost.example.net
2025-08-18 07:28:48,PC-101,badhost.example.net
2025-08-18 07:28:52,PC-101,c2server.example.com
2025-08-18 07:28:55,PC-101,c2server.example.com
2025-08-18 07:28:57,PC-103,data-upload.example.org
2025-08-18 07:29:01,PC-103,c2server.example.com
2025-08-18 07:29:03,PC-101,c2server.example.com
2025-08-18 07:29:06,PC-103,data-upload.example.org
2025-08-18 07:29:10,PC-101,data-upload.example.org
2025-08-18 07:29:12,PC-103,badhost.example.net
2025-08-18 07:29:16,PC-101,c2server.example.com
2025-08-18 07:29:18,PC-101,badhost.example.net
2025-08-18 07:29:21,PC-103,c2server.example.com
2025-08-18 07:29:24,PC-101,c2server.example.com
2025-08-18 07:29:27,PC-102,c2server.example.com
2025-08-18 07:29:30,PC-103,c2server.example.com
2025-08-18 07:29:34,PC-101,data-upload.example.org
2025-08-18 07:29:37,PC-102,c2server.example.com
2025-08-18 07:29:40,PC-101,badhost.example.net
2025-08-18 07:29:43,PC-102,data-upload.example.org
2025-08-18 07:29:46,PC-101,badhost.example.net
2025-08-18 07:29:49,PC-103,data-upload.example.org
2025-08-18 07:29:52,PC-102,data-upload.example.org
2025-08-18 07:29:54,PC-102,data-upload.example.org
2025-08-18 07:29:58,PC-101,c2server.example.com
2025-08-18 07:30:00,PC-102,c2server.example.com
2025-08-18 07:30:03,PC-103,data-upload.example.org
2025-08-18 07:30:06,PC-103,c2server.example.com
2025-08-18 07:30:10,PC-102,c2server.example.com
2025-08-18 07:30:12,PC-103,c2server.example.com
2025-08-18 07:30:15,PC-101,data-upload.example.org
2025-08-18 07:30:19,PC-101,c2server.example.com
2025-08-18 07:30:21,PC-101,c2server.example.com
2025-08-18 07:30:25,PC-102,c2server.example.com
2025-08-18 07:30:27,PC-102,c2server.example.com
2025-08-18 07:30:31,PC-101,badhost.example.net
2025-08-18 07:30:34,PC-102,c2server.example.com
2025-08-18 07:30:36,PC-102,data-upload.example.org
2025-08-18 07:30:40,PC-103,c2server.example.com
2025-08-18 07:30:43,PC-102,badhost.example.net
2025-08-18 07:30:45,PC-101,badhost.example.net
2025-08-18 07:30:49,PC-103,c2server.example.com
2025-08-18 07:30:51,PC-102,data-upload.example.org
2025-08-18 07:30:54,PC-103,c2server.example.com
2025-08-18 07:30:58,PC-101,badhost.example.net
2025-08-18 07:31:00,PC-103,badhost.example.net
2025-08-18 07:31:03,PC-102,badhost.example.net
2025-08-18 07:31:06,PC-102,c2server.example.com
2025-08-18 07:31:09,PC-101,badhost.example.net
2025-08-18 07:31:13,PC-101,c2server.example.com
2025-08-18 07:31:16,PC-103,data-upload.example.org
2025-08-18 07:31:18,PC-103,badhost.example.net
2025-08-18 07:31:21,PC-103,data-upload.example.org
2025-08-18 07:31:25,PC-101,badhost.example.net
2025-08-18 07:31:27,PC-102,data-upload.example.org
2025-08-18 07:31:30,PC-101,badhost.example.net
2025-08-18 07:31:34,PC-101,data-upload.example.org
2025-08-18 07:31:37,PC-101,data-upload.example.org
2025-08-18 07:31:39,PC-102,data-upload.example.org
2025-08-18 07:31:43,PC-103,data-upload.example.org
2025-08-18 07:31:46,PC-103,badhost.example.net
2025-08-18 07:31:49,PC-103,badhost.example.net
2025-08-18 07:31:51,PC-103,badhost.example.net
2025-08-18 07:31:55,PC-103,data-upload.example.org
2025-08-18 07:31:57,PC-101,c2server.example.com
2025-08-18 07:32:00,PC-102,c2server.example.com
2025-08-18 07:32:03,PC-103,c2server.example.com
2025-08-18 07:32:07,PC-103,data-upload.example.org
2025-08-18 07:32:10,PC-103,c2server.example.com
2025-08-18 07:32:12,PC-102,c2server.example.com
2025-08-18 07:32:15,PC-101,c2server.example.com
2025-08-18 07:32:18,PC-103,c2server.example.com
2025-08-18 07:32:21,PC-102,data-upload.example.org
2025-08-18 07:32:25,PC-101,data-upload.example.org
2025-08-18 07:32:27,PC-103,data-upload.example.org
2025-08-18 07:32:30,PC-103,c2server.example.com
2025-08-18 07:32:33,PC-101,c2server.example.com
2025-08-18 07:32:37,PC-101,data-upload.example.org
2025-08-18 07:32:40,PC-102,badhost.example.net
2025-08-18 07:32:43,PC-103,data-upload.example.org
2025-08-18 07:32:45,PC-102,data-upload.example.org
2025-08-18 07:32:49,PC-103,badhost.example.net
2025-08-18 07:32:51,PC-103,c2server.example.com
2025-08-18 07:32:55,PC-102,badhost.example.net
2025-08-18 07:32:58,PC-103,badhost.example.net
2025-08-18 07:33:00,PC-101,badhost.example.net
2025-08-18 07:33:03,PC-103,badhost.example.net
2025-08-18 07:33:06,PC-101,c2server.example.com
2025-08-18 07:33:09,PC-102,data-upload.example.org
2025-08-18 07:33:13,PC-103,badhost.example.net
2025-08-18 07:33:16,PC-102,data-upload.example.org
2025-08-18 07:33:19,PC-103,data-upload.example.org
2025-08-18 07:33:21,PC-101,badhost.example.net
2025-08-18 07:33:25,PC-103,badhost.example.net
2025-08-18 07:33:28,PC-101,c2server.example.com
2025-08-18 07:33:30,PC-103,c2server.example.com
2025-08-18 07:33:34,PC-101,c2server.example.com
2025-08-18 07:33:37,PC-102,c2server.example.com
2025-08-18 07:33:40,PC-103,c2server.example.com
2025-08-18 07:33:43,PC-103,badhost.example.net
2025-08-18 07:33:45,PC-103,c2server.example.com
2025-08-18 07:33:48,PC-102,data-upload.example.org
2025-08-18 07:33:51,PC-103,c2server.example.com
2025-08-18 07:33:55,PC-101,data-upload.example.org
2025-08-18 07:33:57,PC-102,c2server.example.com
2025-08-18 07:34:01,PC-103,c2server.example.com
2025-08-18 07:34:04,PC-102,badhost.example.net
2025-08-18 07:34:06,PC-102,badhost.example.net
2025-08-18 07:34:10,PC-103,badhost.example.net
2025-08-18 07:34:12,PC-101,c2server.example.com
2025-08-18 07:34:15,PC-102,badhost.example.net
2025-08-18 07:34:19,PC-103,data-upload.example.org
2025-08-18 07:34:22,PC-102,badhost.example.net
2025-08-18 07:34:25,PC-101,badhost.example.net
2025-08-18 07:34:28,PC-102,c2server.example.com
2025-08-18 07:34:31,PC-103,data-upload.example.org
2025-08-18 07:34:34,PC-101,badhost.example.net
2025-08-18 07:34:36,PC-102,c2server.example.com
2025-08-18 07:34:40,PC-101,badhost.example.net
2025-08-18 07:34:42,PC-101,badhost.example.net
2025-08-18 07:34:46,PC-101,c2server.example.com
2025-08-18 07:34:48,PC-103,badhost.example.net
2025-08-18 07:34:52,PC-103,data-upload.example.org
2025-08-18 07:34:54,PC-102,badhost.example.net
2025-08-18 07:34:57,PC-103,badhost.example.net
2025-08-18 07:35:01,PC-103,c2server.example.com
2025-08-18 07:35:03,PC-101,badhost.example.net
2025-08-18 07:35:06,PC-101,badhost.example.net
2025-08-18 07:35:09,PC-101,badhost.example.net
2025-08-18 07:35:12,PC-101,badhost.example.net
2025-08-18 07:35:16,PC-102,c2server.example.com
2025-08-18 07:35:19,PC-102,c2server.example.com
2025-08-18 07:35:21,PC-102,data-upload.example.org
2025-08-18 07:35:25,PC-103,data-upload.example.org
2025-08-18 07:35:28,PC-103,data-upload.example.org
2025-08-18 07:35:31,PC-103,data-upload.example.org
2025-08-18 07:35:34,PC-101,badhost.example.net
2025-08-18 07:35:36,PC-103,badhost.example.net
2025-08-18 07:35:39,PC-103,data-upload.example.org
2025-08-18 07:35:42,PC-101,data-upload.example.org
2025-08-18 07:35:46,PC-102,data-upload.example.org
2025-08-18 07:35:48,PC-101,data-upload.example.org
2025-08-18 07:35:52,PC-103,data-upload.example.org
2025-08-18 07:35:54,PC-101,c2server.example.com
2025-08-18 07:35:57,PC-103,c2server.example.com
2025-08-18 07:36:00,PC-103,data-upload.example.org
2025-08-18 07:36:03,PC-101,data-upload.example.org
2025-08-18 07:36:06,PC-101,data-upload.example.org
2025-08-18 07:36:10,PC-103,data-upload.example.org
2025-08-18 07:36:12,PC-101,c2server.example.com
2025-08-18 07:36:15,PC-102,c2server.example.com
2025-08-18 07:36:18,PC-103,c2server.example.com
2025-08-18 07:36:22,PC-101,badhost.example.net
2025-08-18 07:36:24,PC-101,c2server.example.com
2025-08-18 07:36:27,PC-101,badhost.example.net
2025-08-18 07:36:31,PC-101,c2server.example.com
2025-08-18 07:36:33,PC-102,c2server.example.com
2025-08-18 07:36:36,PC-101,badhost.example.net
2025-08-18 07:36:40,PC-103,c2server.example.com
2025-08-18 07:36:43,PC-103,badhost.example.net
2025-08-18 07:36:46,PC-103,c2server.example.com
2025-08-18 07:36:48,PC-102,data-upload.example.org
2025-08-18 07:36:52,PC-102,data-upload.example.org
2025-08-18 07:36:55,PC-102,c2server.example.com
2025-08-18 07:36:57,PC-102,c2server.example.com
2025-08-18 07:37:00,PC-103,data-upload.example.org
2025-08-18 07:37:04,PC-102,badhost.example.net
2025-08-18 07:37:06,PC-103,badhost.example.net
2025-08-18 07:37:10,PC-103,data-upload.example.org
2025-08-18 07:37:13,PC-101,data-upload.example.org
2025-08-18 07:37:15,PC-103,c2server.example.com
2025-08-18 07:37:19,PC-101,c2server.example.com
2025-08-18 07:37:21,PC-101,data-upload.example.org
2025-08-18 07:37:25,PC-102,c2server.example.com
2025-08-18 07:37:27,PC-103,data-upload.example.org
2025-08-18 07:37:30,PC-101,badhost.example.net
2025-08-18 07:37:33,PC-103,c2server.example.com
2025-08-18 07:37:37,PC-102,data-upload.example.org
2025-08-18 07:37:39,PC-101,badhost.example.net
2025-08-18 07:37:42,PC-103,c2server.example.com
2025-08-18 07:37:46,PC-102,c2server.example.com
2025-08-18 07:37:48,PC-103,data-upload.example.org
2025-08-18 07:37:51,PC-102,c2server.example.com
2025-08-18 07:37:54,PC-102,badhost.example.net
2025-08-18 07:37:57,PC-101,data-upload.example.org
2025-08-18 07:38:01,PC-103,data-upload.example.org
2025-08-18 07:38:03,PC-102,c2server.example.com
2025-08-18 07:38:07,PC-102,data-upload.example.org
2025-08-18 07:38:09,PC-103,badhost.example.net
2025-08-18 07:38:13,PC-103,badhost.example.net
2025-08-18 07:38:15,PC-103,badhost.example.net
2025-08-18 07:38:18,PC-101,data-upload.example.org
2025-08-18 07:38:21,PC-101,data-upload.example.org
2025-08-18 07:38:25,PC-103,c2server.example.com
2025-08-18 07:38:27,PC-103,data-upload.example.org
2025-08-18 07:38:30,PC-102,data-upload.example.org
2025-08-18 07:38:33,PC-101,data-upload.example.org
2025-08-18 07:38:36,PC-101,data-upload.example.org
2025-08-18 07:38:40,PC-102,data-upload.example.org
2025-08-18 07:38:43,PC-103,c2server.example.com
2025-08-18 07:38:45,PC-101,c2server.example.com
2025-08-18 07:38:49,PC-103,badhost.example.net
2025-08-18 07:38:51,PC-102,data-upload.example.org
2025-08-18 07:38:54,PC-103,badhost.example.net
2025-08-18 07:38:57,PC-103,badhost.example.net
2025-08-18 07:39:00,PC-101,data-upload.example.org
2025-08-18 07:39:04,PC-103,data-upload.example.org
2025-08-18 07:39:06,PC-101,badhost.example.net
2025-08-18 07:39:10,PC-101,c2server.example.com
2025-08-18 07:39:12,PC-103,data-upload.example.org
2025-08-18 07:39:16,PC-102,c2server.example.com
2025-08-18 07:39:19,PC-101,c2server.example.com
2025-08-18 07:39:22,PC-101,badhost.example.net
2025-08-18 07:39:25,PC-101,badhost.example.net
2025-08-18 07:39:27,PC-102,badhost.example.net
2025-08-18 07:39:31,PC-103,c2server.example.com
2025-08-18 07:39:34,PC-103,data-upload.example.org
2025-08-18 07:39:37,PC-101,data-upload.example.org
2025-08-18 07:39:39,PC-102,c2server.example.com
2025-08-18 07:39:42,PC-102,data-upload.example.org
2025-08-18 07:39:46,PC-103,data-upload.example.org
2025-08-18 07:39:48,PC-103,c2server.example.com
2025-08-18 07:39:52,PC-103,c2server.example.com
2025-08-18 07:39:54,PC-101,badhost.example.net
2025-08-18 07:39:58,PC-102,c2server.example.com
2025-08-18 07:40:00,PC-101,c2server.example.com
2025-08-18 07:40:03,PC-102,c2server.example.com
2025-08-18 07:40:07,PC-103,badhost.example.net
2025-08-18 07:40:10,PC-101,c2server.example.com
2025-08-18 07:40:12,PC-103,c2server.example.com
2025-08-18 07:40:16,PC-102,data-upload.example.org
2025-08-18 07:40:18,PC-102,badhost.example.net
2025-08-18 07:40:22,PC-102,c2server.example.com
2025-08-18 07:40:25,PC-101,c2server.example.com
2025-08-18 07:40:27,PC-103,data-upload.example.org
2025-08-18 07:40:30,PC-103,badhost.example.net
2025-08-18 07:40:34,PC-103,c2server.example.com
2025-08-18 07:40:37,PC-102,data-upload.example.org
2025-08-18 07:40:40,PC-103,c2server.example.com
2025-08-18 07:40:43,PC-101,c2server.example.com
2025-08-18 07:40:45,PC-102,c2server.example.com
2025-08-18 07:40:49,PC-103,badhost.example.net
2025-08-18 07:40:51,PC-102,c2server.example.com
2025-08-18 07:40:55,PC-101,data-upload.example.org
2025-08-18 07:40:58,PC-102,data-upload.example.org
2025-08-18 07:41:00,PC-103,data-upload.example.org
2025-08-18 07:41:03,PC-103,badhost.example.net
2025-08-18 07:41:07,PC-101,badhost.example.net
2025-08-18 07:41:09,PC-103,data-upload.example.org
2025-08-18 07:41:13,PC-102,c2server.example.com
2025-08-18 07:41:16,PC-103,badhost.example.net
2025-08-18 07:41:19,PC-103,badhost.example.net
2025-08-18 07:41:22,PC-103,data-upload.example.org
2025-08-18 07:41:24,PC-101,data-upload.example.org
2025-08-18 07:41:27,PC-101,data-upload.example.org
2025-08-18 07:41:31,PC-103,c2server.example.com
2025-08-18 07:41:33,PC-101,badhost.example.net
2025-08-18 07:41:36,PC-103,data-upload.example.org
2025-08-18 07:41:40,PC-101,badhost.example.net
2025-08-18 07:41:43,PC-103,c2server.example.com
2025-08-18 07:41:45,PC-103,c2server.example.com
2025-08-18 07:41:49,PC-101,c2server.example.com
2025-08-18 07:41:52,PC-101,badhost.example.net
2025-08-18 07:41:55,PC-102,c2server.example.com
2025-08-18 07:41:57,PC-101,data-upload.example.org
2025-08-18 07:42:00,PC-103,data-upload.example.org
2025-08-18 07:42:03,PC-101,data-upload.example.org
2025-08-18 07:42:07,PC-101,data-upload.example.org
2025-08-18 07:42:09,PC-102,data-upload.example.org
2025-08-18 07:42:13,PC-103,data-upload.example.org
2025-08-18 07:42:15,PC-103,c2server.example.com
2025-08-18 07:42:18,PC-101,badhost.example.net
2025-08-18 07:42:22,PC-101,c2server.example.com
2025-08-18 07:42:24,PC-101,badhost.example.net
2025-08-18 07:42:27,PC-103,c2server.example.com
2025-08-18 07:42:31,PC-101,c2server.example.com
2025-08-18 07:42:33,PC-102,c2server.example.com
2025-08-18 07:42:36,PC-101,badhost.example.net
2025-08-18 07:42:39,PC-103,badhost.example.net
2025-08-18 07:42:42,PC-101,badhost.example.net
2025-08-18 07:42:46,PC-102,c2server.example.com
2025-08-18 07:42:49,PC-101,badhost.example.net
2025-08-18 07:42:52,PC-101,badhost.example.net
2025-08-18 07:42:54,PC-101,badhost.example.net
2025-08-18 07:42:57,PC-103,data-upload.example.org
2025-08-18 07:43:01,PC-102,c2server.example.com
2025-08-18 07:43:04,PC-102,c2server.example.com
2025-08-18 07:43:07,PC-102,c2server.example.com
2025-08-18 07:43:10,PC-103,data-upload.example.org
2025-08-18 07:43:12,PC-101,badhost.example.net
2025-08-18 07:43:16,PC-103,data-upload.example.org
2025-08-18 07:43:19,PC-103,badhost.example.net
2025-08-18 07:43:21,PC-101,c2server.example.com
2025-08-18 07:43:24,PC-103,badhost.example.net
2025-08-18 07:43:27,PC-101,data-upload.example.org
2025-08-18 07:43:31,PC-102,c2server.example.com
2025-08-18 07:43:33,PC-103,data-upload.example.org
2025-08-18 07:43:37,PC-102,c2server.example.com
2025-08-18 07:43:40,PC-102,c2server.example.com
2025-08-18 07:43:42,PC-103,badhost.example.net
2025-08-18 07:43:46,PC-103,badhost.example.net
2025-08-18 07:43:49,PC-102,data-upload.example.org
2025-08-18 07:43:52,PC-103,data-upload.example.org
2025-08-18 07:43:54,PC-101,badhost.example.net
2025-08-18 07:43:57,PC-103,badhost.example.net
2025-08-18 07:44:01,PC-103,c2server.example.com
2025-08-18 07:44:03,PC-101,data-upload.example.org
2025-08-18 07:44:07,PC-102,badhost.example.net
2025-08-18 07:44:10,PC-102,c2server.example.com
2025-08-18 07:44:12,PC-102,data-upload.example.org
2025-08-18 07:44:16,PC-102,data-upload.example.org
2025-08-18 07:44:18,PC-103,data-upload.example.org
2025-08-18 07:44:21,PC-102,c2server.example.com
2025-08-18 07:44:24,PC-102,badhost.example.net
2025-08-18 07:44:27,PC-103,c2server.example.com
2025-08-18 07:44:31,PC-101,c2server.example.com
2025-08-18 07:44:33,PC-103,badhost.example.net
2025-08-18 07:44:36,PC-102,c2server.example.com
2025-08-18 07:44:39,PC-102,data-upload.example.org
2025-08-18 07:44:43,PC-102,c2server.example.com
2025-08-18 07:44:45,PC-103,c2server.example.com
2025-08-18 07:44:48,PC-101,data-upload.example.org
2025-08-18 07:44:51,PC-102,data-upload.example.org
2025-08-18 07:44:55,PC-101,data-upload.example.org
2025-08-18 07:44:57,PC-101,c2server.example.com
2025-08-18 07:45:01,PC-103,c2server.example.com
2025-08-18 07:45:03,PC-102,data-upload.example.org
2025-08-18 07:45:06,PC-101,data-upload.example.org
2025-08-18 07:45:10,PC-103,c2server.example.com
2025-08-18 07:45:13,PC-103,c2server.example.com
2025-08-18 07:45:16,PC-103,badhost.example.net
2025-08-18 07:45:18,PC-101,badhost.example.net
2025-08-18 07:45:21,PC-101,c2server.example.com
2025-08-18 07:45:24,PC-101,data-upload.example.org
2025-08-18 07:45:28,PC-102,data-upload.example.org
2025-08-18 07:45:30,PC-102,c2server.example.com
2025-08-18 07:45:33,PC-102,c2server.example.com
2025-08-18 07:45:36,PC-103,c2server.example.com
2025-08-18 07:45:40,PC-103,badhost.example.net
2025-08-18 07:45:43,PC-103,badhost.example.net
2025-08-18 07:45:45,PC-103,badhost.example.net
2025-08-18 07:45:48,PC-103,badhost.example.net
2025-08-18 07:45:52,PC-103,badhost.example.net
2025-08-18 07:45:55,PC-101,badhost.example.net
2025-08-18 07:45:58,PC-101,badhost.example.net
2025-08-18 07:46:01,PC-102,data-upload.example.org
2025-08-18 07:46:04,PC-103,badhost.example.net
2025-08-18 07:46:07,PC-101,data-upload.example.org
2025-08-18 07:46:09,PC-102,badhost.example.net
2025-08-18 07:46:12,PC-103,badhost.example.net
2025-08-18 07:46:16,PC-103,badhost.example.net
2025-08-18 07:46:19,PC-101,c2server.example.com
2025-08-18 07:46:22,PC-101,data-upload.example.org
2025-08-18 07:46:24,PC-101,c2server.example.com
2025-08-18 07:46:28,PC-101,data-upload.example.org
2025-08-18 07:46:30,PC-101,badhost.example.net
2025-08-18 07:46:33,PC-101,data-upload.example.org
2025-08-18 07:46:37,PC-103,data-upload.example.org
2025-08-18 07:46:40,PC-103,c2server.example.com
2025-08-18 07:46:43,PC-102,data-upload.example.org
2025-08-18 07:46:46,PC-101,data-upload.example.org
2025-08-18 07:46:48,PC-102,c2server.example.com
2025-08-18 07:46:51,PC-101,badhost.example.net
2025-08-18 07:46:54,PC-102,badhost.example.net
2025-08-18 07:46:57,PC-102,c2server.example.com
2025-08-18 07:47:00,PC-101,badhost.example.net
2025-08-18 07:47:03,PC-103,data-upload.example.org
2025-08-18 07:47:06,PC-102,badhost.example.net
2025-08-18 07:47:10,PC-102,data-upload.example.org
2025-08-18 07:47:12,PC-102,data-upload.example.org
2025-08-18 07:47:16,PC-102,badhost.example.net
2025-08-18 07:47:19,PC-102,c2server.example.com
2025-08-18 07:47:21,PC-102,c2server.example.com
2025-08-18 07:47:25,PC-102,data-upload.example.org
2025-08-18 07:47:28,PC-103,badhost.example.net
2025-08-18 07:47:31,PC-102,badhost.example.net
2025-08-18 07:47:33,PC-102,c2server.example.com
2025-08-18 07:47:36,PC-103,badhost.example.net
2025-08-18 07:47:40,PC-103,data-upload.example.org
2025-08-18 07:47:42,PC-103,badhost.example.net
2025-08-18 07:47:46,PC-101,c2server.example.com
2025-08-18 07:47:49,PC-103,badhost.example.net
2025-08-18 07:47:52,PC-102,c2server.example.com
2025-08-18 07:47:54,PC-101,c2server.example.com
2025-08-18 07:47:57,PC-103,c2server.example.com
2025-08-18 07:48:00,PC-101,badhost.example.net
2025-08-18 07:48:03,PC-101,data-upload.example.org
2025-08-18 07:48:06,PC-103,c2server.example.com
2025-08-18 07:48:10,PC-103,c2server.example.com
2025-08-18 07:48:12,PC-103,data-upload.example.org
2025-08-18 07:48:15,PC-102,data-upload.example.org
2025-08-18 07:48:19,PC-101,data-upload.example.org
2025-08-18 07:48:21,PC-103,c2server.example.com
2025-08-18 07:48:24,PC-101,badhost.example.net
2025-08-18 07:48:28,PC-101,data-upload.example.org
2025-08-18 07:48:31,PC-101,c2server.example.com
2025-08-18 07:48:33,PC-102,badhost.example.net
2025-08-18 07:48:37,PC-102,data-upload.example.org
2025-08-18 07:48:40,PC-101,badhost.example.net
2025-08-18 07:48:42,PC-103,badhost.example.net
2025-08-18 07:48:46,PC-101,data-upload.example.org
2025-08-18 07:48:48,PC-102,badhost.example.net
2025-08-18 07:48:52,PC-101,badhost.example.net
2025-08-18 07:48:54,PC-102,badhost.example.net
2025-08-18 07:48:58,PC-102,badhost.example.net
2025-08-18 07:49:01,PC-103,badhost.example.net
2025-08-18 07:49:03,PC-102,data-upload.example.org
2025-08-18 07:49:06,PC-102,c2server.example.com
2025-08-18 07:49:10,PC-102,badhost.example.net
2025-08-18 07:49:13,PC-102,data-upload.example.org
2025-08-18 07:49:15,PC-103,c2server.example.com
2025-08-18 07:49:18,PC-103,c2server.example.com
2025-08-18 07:49:22,PC-103,c2server.example.com
2025-08-18 07:49:25,PC-103,badhost.example.net
2025-08-18 07:49:28,PC-102,c2server.example.com
2025-08-18 07:49:31,PC-101,data-upload.example.org
2025-08-18 07:49:34,PC-102,data-upload.example.org
2025-08-18 07:49:36,PC-102,data-upload.example.org
2025-08-18 07:49:39,PC-103,data-upload.example.org
2025-08-18 07:49:42,PC-102,data-upload.example.org
2025-08-18 07:49:45,PC-101,badhost.example.net
2025-08-18 07:49:49,PC-102,data-upload.example.org
2025-08-18 07:49:51,PC-103,c2server.example.com
2025-08-18 07:49:55,PC-101,c2server.example.com
2025-08-18 07:49:57,PC-101,data-upload.example.org
2025-08-18 07:50:01,PC-101,data-upload.example.org
2025-08-18 07:50:03,PC-103,data-upload.example.org
2025-08-18 07:50:06,PC-102,c2server.example.com
2025-08-18 07:50:09,PC-102,data-upload.example.org
2025-08-18 07:50:12,PC-103,data-upload.example.org
2025-08-18 07:50:15,PC-102,c2server.example.com
2025-08-18 07:50:19,PC-102,badhost.example.net
2025-08-18 07:50:22,PC-103,c2server.example.com
2025-08-18 07:50:24,PC-103,data-upload.example.org
2025-08-18 07:50:27,PC-101,c2server.example.com
2025-08-18 07:50:31,PC-102,data-upload.example.org
2025-08-18 07:50:34,PC-103,badhost.example.net
2025-08-18 07:50:36,PC-103,badhost.example.net
2025-08-18 07:50:39,PC-103,data-upload.example.org
2025-08-18 07:50:42,PC-103,badhost.example.net
2025-08-18 07:50:46,PC-103,badhost.example.net
2025-08-18 07:50:49,PC-102,badhost.example.net
2025-08-18 07:50:51,PC-103,data-upload.example.org
2025-08-18 07:50:55,PC-103,data-upload.example.org
2025-08-18 07:50:57,PC-103,data-upload.example.org
2025-08-18 07:51:01,PC-101,badhost.example.net
2025-08-18 07:51:03,PC-102,badhost.example.net
2025-08-18 07:51:06,PC-103,data-upload.example.org
2025-08-18 07:51:10,PC-103,badhost.example.net
2025-08-18 07:51:12,PC-103,data-upload.example.org
