Timestamp,Action,Protocol,Source IP,Source Port,Destination IP,Destination Port
2025-08-18 11:44:37,BLOCK,TCP,PC-102,43308,45.67.89.10,443
2025-08-18 11:44:43,BLOCK,TCP,PC-102,49296,45.67.89.10,443
2025-08-18 11:44:48,BLOCK,TCP,PC-102,44398,45.67.89.10,443
2025-08-18 11:44:54,BLOCK,TCP,PC-102,47232,45.67.89.10,443
2025-08-18 11:45:01,BLOCK,TCP,PC-102,47561,45.67.89.10,443
2025-08-18 11:45:07,BLOCK,TCP,PC-101,43921,45.67.89.10,443
2025-08-18 11:45:13,BLOCK,TCP,PC-103,47292,45.67.89.10,443
2025-08-18 11:45:19,BLOCK,TCP,PC-102,42885,45.67.89.10,443
2025-08-18 11:45:24,BLOCK,TCP,PC-101,45137,45.67.89.10,443
2025-08-18 11:45:30,BLOCK,TCP,PC-103,46863,45.67.89.10,443
2025-08-18 11:45:37,BLOCK,TCP,PC-101,42228,45.67.89.10,443
2025-08-18 11:45:43,BLOCK,TCP,PC-103,46372,45.67.89.10,443
2025-08-18 11:45:48,BLOCK,TCP,PC-103,40635,45.67.89.10,443
2025-08-18 11:45:54,BLOCK,TCP,PC-103,40944,45.67.89.10,443
2025-08-18 11:46:00,BLOCK,TCP,PC-103,45706,45.67.89.10,443
2025-08-18 11:46:06,BLOCK,TCP,PC-101,49343,45.67.89.10,443
2025-08-18 11:46:12,BLOCK,TCP,PC-102,49160,45.67.89.10,443
2025-08-18 11:46:19,BLOCK,TCP,PC-101,49846,45.67.89.10,443
2025-08-18 11:46:24,BLOCK,TCP,PC-101,42688,45.67.89.10,443
2025-08-18 11:46:30,BLOCK,TCP,PC-103,42500,45.67.89.10,443
2025-08-18 11:46:36,BLOCK,TCP,PC-103,42790,45.67.89.10,443
2025-08-18 11:46:42,BLOCK,TCP,PC-101,48533,45.67.89.10,443
2025-08-18 11:46:49,BLOCK,TCP,PC-103,48462,45.67.89.10,443
2025-08-18 11:46:54,BLOCK,TCP,PC-103,45661,45.67.89.10,443
2025-08-18 11:47:00,BLOCK,TCP,PC-101,48544,45.67.89.10,443
2025-08-18 11:47:06,BLOCK,TCP,PC-102,49420,45.67.89.10,443
2025-08-18 11:47:13,BLOCK,TCP,PC-102,47609,45.67.89.10,443
2025-08-18 11:47:18,BLOCK,TCP,PC-101,49690,45.67.89.10,443
2025-08-18 11:47:25,BLOCK,TCP,PC-103,47699,45.67.89.10,443
2025-08-18 11:47:30,BLOCK,TCP,PC-103,42135,45.67.89.10,443
2025-08-18 11:47:36,BLOCK,TCP,PC-103,49344,45.67.89.10,443
2025-08-18 11:47:43,BLOCK,TCP,PC-102,40854,45.67.89.10,443
2025-08-18 11:47:48,BLOCK,TCP,PC-101,48666,45.67.89.10,443
2025-08-18 11:47:54,BLOCK,TCP,PC-101,40671,45.67.89.10,443
2025-08-18 11:48:00,BLOCK,TCP,PC-103,43770,45.67.89.10,443
2025-08-18 11:48:06,BLOCK,TCP,PC-101,43562,45.67.89.10,443
2025-08-18 11:48:13,BLOCK,TCP,PC-103,40921,45.67.89.10,443
2025-08-18 11:48:18,BLOCK,TCP,PC-102,42969,45.67.89.10,443
2025-08-18 11:48:25,BLOCK,TCP,PC-101,49568,45.67.89.10,443
2025-08-18 11:48:30,BLOCK,TCP,PC-101,45253,45.67.89.10,443
2025-08-18 11:48:37,BLOCK,TCP,PC-103,45251,45.67.89.10,443
2025-08-18 11:48:42,BLOCK,TCP,PC-102,44668,45.67.89.10,443
2025-08-18 11:48:48,BLOCK,TCP,PC-101,47993,45.67.89.10,443
2025-08-18 11:48:54,BLOCK,TCP,PC-101,45564,45.67.89.10,443
2025-08-18 11:49:00,BLOCK,TCP,PC-102,44596,45.67.89.10,443
2025-08-18 11:49:07,BLOCK,TCP,PC-102,49601,45.67.89.10,443
2025-08-18 11:49:12,BLOCK,TCP,PC-101,45918,45.67.89.10,443
2025-08-18 11:49:18,BLOCK,TCP,PC-102,48782,45.67.89.10,443
2025-08-18 11:49:25,BLOCK,TCP,PC-102,41104,45.67.89.10,443
2025-08-18 11:49:30,BLOCK,TCP,PC-102,47464,45.67.89.10,443
2025-08-18 11:49:37,BLOCK,TCP,PC-103,41182,45.67.89.10,443
2025-08-18 11:49:43,BLOCK,TCP,PC-103,46634,45.67.89.10,443
2025-08-18 11:49:48,BLOCK,TCP,PC-102,47274,45.67.89.10,443
2025-08-18 11:49:54,BLOCK,TCP,PC-103,40030,45.67.89.10,443
2025-08-18 11:50:01,BLOCK,TCP,PC-101,44746,45.67.89.10,443
2025-08-18 11:50:07,BLOCK,TCP,PC-102,41293,45.67.89.10,443
2025-08-18 11:50:12,BLOCK,TCP,PC-102,42164,45.67.89.10,443
2025-08-18 11:50:19,BLOCK,TCP,PC-102,42119,45.67.89.10,443
2025-08-18 11:50:25,BLOCK,TCP,PC-101,40663,45.67.89.10,443
2025-08-18 11:50:31,BLOCK,TCP,PC-103,43474,45.67.89.10,443
2025-08-18 11:50:36,BLOCK,TCP,PC-103,41467,45.67.89.10,443
2025-08-18 11:50:42,BLOCK,TCP,PC-101,43258,45.67.89.10,443
2025-08-18 11:50:49,BLOCK,TCP,PC-101,43734,45.67.89.10,443
2025-08-18 11:50:55,BLOCK,TCP,PC-102,47946,45.67.89.10,443
2025-08-18 11:51:00,BLOCK,TCP,PC-103,43666,45.67.89.10,443
2025-08-18 11:51:06,BLOCK,TCP,PC-103,42301,45.67.89.10,443
2025-08-18 11:51:12,BLOCK,TCP,PC-101,41528,45.67.89.10,443
2025-08-18 11:51:19,BLOCK,TCP,PC-103,41475,45.67.89.10,443
2025-08-18 11:51:25,BLOCK,TCP,PC-102,42059,45.67.89.10,443
2025-08-18 11:51:31,BLOCK,TCP,PC-102,49859,45.67.89.10,443
2025-08-18 11:51:36,BLOCK,TCP,PC-103,49310,45.67.89.10,443
2025-08-18 11:51:43,BLOCK,TCP,PC-103,41764,45.67.89.10,443
2025-08-18 11:51:49,BLOCK,TCP,PC-101,45949,45.67.89.10,443
2025-08-18 11:51:54,BLOCK,TCP,PC-103,40502,45.67.89.10,443
2025-08-18 11:52:01,BLOCK,TCP,PC-102,48284,45.67.89.10,443
2025-08-18 11:52:06,BLOCK,TCP,PC-102,41222,45.67.89.10,443
2025-08-18 11:52:13,BLOCK,TCP,PC-103,46450,45.67.89.10,443
2025-08-18 11:52:19,BLOCK,TCP,PC-103,45700,45.67.89.10,443
2025-08-18 11:52:25,BLOCK,TCP,PC-102,43510,45.67.89.10,443
2025-08-18 11:52:31,BLOCK,TCP,PC-103,44131,45.67.89.10,443
2025-08-18 11:52:37,BLOCK,TCP,PC-102,48163,45.67.89.10,443
2025-08-18 11:52:42,BLOCK,TCP,PC-101,43847,45.67.89.10,443
2025-08-18 11:52:49,BLOCK,TCP,PC-102,45178,45.67.89.10,443
2025-08-18 11:52:54,BLOCK,TCP,PC-103,43721,45.67.89.10,443
2025-08-18 11:53:01,BLOCK,TCP,PC-102,44542,45.67.89.10,443
2025-08-18 11:53:06,BLOCK,TCP,PC-101,44249,45.67.89.10,443
2025-08-18 11:53:12,BLOCK,TCP,PC-102,45681,45.67.89.10,443
2025-08-18 11:53:18,BLOCK,TCP,PC-102,42212,45.67.89.10,443
2025-08-18 11:53:24,BLOCK,TCP,PC-102,47839,45.67.89.10,443
2025-08-18 11:53:31,BLOCK,TCP,PC-102,47274,45.67.89.10,443
2025-08-18 11:53:36,BLOCK,TCP,PC-101,47683,45.67.89.10,443
2025-08-18 11:53:43,BLOCK,TCP,PC-101,40632,45.67.89.10,443
2025-08-18 11:53:49,BLOCK,TCP,PC-102,49285,45.67.89.10,443
2025-08-18 11:53:54,BLOCK,TCP,PC-103,43267,45.67.89.10,443
2025-08-18 11:54:00,BLOCK,TCP,PC-101,40867,45.67.89.10,443
2025-08-18 11:54:07,BLOCK,TCP,PC-102,49810,45.67.89.10,443
2025-08-18 11:54:13,BLOCK,TCP,PC-103,44680,45.67.89.10,443
2025-08-18 11:54:18,BLOCK,TCP,PC-101,46117,45.67.89.10,443
2025-08-18 11:54:25,BLOCK,TCP,PC-102,40209,45.67.89.10,443
2025-08-18 11:54:30,BLOCK,TCP,PC-103,44134,45.67.89.10,443
2025-08-18 11:54:36,BLOCK,TCP,PC-101,49171,45.67.89.10,443
2025-08-18 11:54:42,BLOCK,TCP,PC-101,45939,45.67.89.10,443
2025-08-18 11:54:49,BLOCK,TCP,PC-101,41412,45.67.89.10,443
2025-08-18 11:54:54,BLOCK,TCP,PC-101,44298,45.67.89.10,443
2025-08-18 11:55:00,BLOCK,TCP,PC-102,41742,45.67.89.10,443
2025-08-18 11:55:06,BLOCK,TCP,PC-102,47779,45.67.89.10,443
2025-08-18 11:55:12,BLOCK,TCP,PC-102,42767,45.67.89.10,443
2025-08-18 11:55:18,BLOCK,TCP,PC-102,49026,45.67.89.10,443
2025-08-18 11:55:24,BLOCK,TCP,PC-101,41669,45.67.89.10,443
2025-08-18 11:55:31,BLOCK,TCP,PC-103,45252,45.67.89.10,443
2025-08-18 11:55:36,BLOCK,TCP,PC-101,46624,45.67.89.10,443
2025-08-18 11:55:42,BLOCK,TCP,PC-103,41133,45.67.89.10,443
2025-08-18 11:55:49,BLOCK,TCP,PC-101,48441,45.67.89.10,443
2025-08-18 11:55:54,BLOCK,TCP,PC-101,40299,45.67.89.10,443
2025-08-18 11:56:01,BLOCK,TCP,PC-103,44662,45.67.89.10,443
2025-08-18 11:56:06,BLOCK,TCP,PC-101,44967,45.67.89.10,443
2025-08-18 11:56:13,BLOCK,TCP,PC-101,45478,45.67.89.10,443
2025-08-18 11:56:18,BLOCK,TCP,PC-103,43792,45.67.89.10,443
2025-08-18 11:56:24,BLOCK,TCP,PC-103,45425,45.67.89.10,443
2025-08-18 11:56:30,BLOCK,TCP,PC-103,43543,45.67.89.10,443
2025-08-18 11:56:36,BLOCK,TCP,PC-103,45269,45.67.89.10,443
2025-08-18 11:56:43,BLOCK,TCP,PC-103,47508,45.67.89.10,443
2025-08-18 11:56:48,BLOCK,TCP,PC-101,40921,45.67.89.10,443
2025-08-18 11:56:55,BLOCK,TCP,PC-102,48032,45.67.89.10,443
2025-08-18 11:57:00,BLOCK,TCP,PC-101,49089,45.67.89.10,443
2025-08-18 11:57:06,BLOCK,TCP,PC-103,40791,45.67.89.10,443
2025-08-18 11:57:13,BLOCK,TCP,PC-103,41718,45.67.89.10,443
2025-08-18 11:57:18,BLOCK,TCP,PC-103,44838,45.67.89.10,443
2025-08-18 11:57:25,BLOCK,TCP,PC-103,48121,45.67.89.10,443
2025-08-18 11:57:31,BLOCK,TCP,PC-101,47392,45.67.89.10,443
2025-08-18 11:57:36,BLOCK,TCP,PC-102,41137,45.67.89.10,443
2025-08-18 11:57:42,BLOCK,TCP,PC-101,47102,45.67.89.10,443
2025-08-18 11:57:49,BLOCK,TCP,PC-103,42680,45.67.89.10,443
2025-08-18 11:57:55,BLOCK,TCP,PC-101,40726,45.67.89.10,443
2025-08-18 11:58:01,BLOCK,TCP,PC-103,45508,45.67.89.10,443
2025-08-18 11:58:07,BLOCK,TCP,PC-101,46176,45.67.89.10,443
2025-08-18 11:58:12,BLOCK,TCP,PC-103,45153,45.67.89.10,443
2025-08-18 11:58:19,BLOCK,TCP,PC-103,40566,45.67.89.10,443
2025-08-18 11:58:25,BLOCK,TCP,PC-102,44591,45.67.89.10,443
2025-08-18 11:58:30,BLOCK,TCP,PC-102,43825,45.67.89.10,443
2025-08-18 11:58:36,BLOCK,TCP,PC-103,47876,45.67.89.10,443
2025-08-18 11:58:43,BLOCK,TCP,PC-103,44109,45.67.89.10,443
2025-08-18 11:58:49,BLOCK,TCP,PC-101,43064,45.67.89.10,443
2025-08-18 11:58:54,BLOCK,TCP,PC-102,49351,45.67.89.10,443
2025-08-18 11:59:01,BLOCK,TCP,PC-101,46727,45.67.89.10,443
2025-08-18 11:59:06,BLOCK,TCP,PC-102,42426,45.67.89.10,443
2025-08-18 11:59:13,BLOCK,TCP,PC-101,42050,45.67.89.10,443
2025-08-18 11:59:19,BLOCK,TCP,PC-102,43529,45.67.89.10,443
2025-08-18 11:59:25,BLOCK,TCP,PC-101,47351,45.67.89.10,443
2025-08-18 11:59:30,BLOCK,TCP,PC-101,47152,45.67.89.10,443
2025-08-18 11:59:37,BLOCK,TCP,PC-102,40321,45.67.89.10,443
2025-08-18 11:59:43,BLOCK,TCP,PC-103,49134,45.67.89.10,443
2025-08-18 11:59:49,BLOCK,TCP,PC-102,41103,45.67.89.10,443
2025-08-18 11:59:54,BLOCK,TCP,PC-102,48265,45.67.89.10,443
2025-08-18 12:00:00,BLOCK,TCP,PC-102,47929,45.67.89.10,443
2025-08-18 12:00:07,BLOCK,TCP,PC-102,49882,45.67.89.10,443
2025-08-18 12:00:12,BLOCK,TCP,PC-102,41246,45.67.89.10,443
2025-08-18 12:00:18,BLOCK,TCP,PC-103,44000,45.67.89.10,443
2025-08-18 12:00:25,BLOCK,TCP,PC-102,42387,45.67.89.10,443
2025-08-18 12:00:30,BLOCK,TCP,PC-103,42560,45.67.89.10,443
2025-08-18 12:00:37,BLOCK,TCP,PC-101,43516,45.67.89.10,443
2025-08-18 12:00:42,BLOCK,TCP,PC-102,45409,45.67.89.10,443
2025-08-18 12:00:49,BLOCK,TCP,PC-101,43606,45.67.89.10,443
2025-08-18 12:00:55,BLOCK,TCP,PC-101,40927,45.67.89.10,443
2025-08-18 12:01:01,BLOCK,TCP,PC-102,42121,45.67.89.10,443
2025-08-18 12:01:07,BLOCK,TCP,PC-101,42707,45.67.89.10,443
2025-08-18 12:01:12,BLOCK,TCP,PC-101,40999,45.67.89.10,443
2025-08-18 12:01:18,BLOCK,TCP,PC-101,42706,45.67.89.10,443
2025-08-18 12:01:24,BLOCK,TCP,PC-102,42618,45.67.89.10,443
2025-08-18 12:01:31,BLOCK,TCP,PC-101,46866,45.67.89.10,443
2025-08-18 12:01:37,BLOCK,TCP,PC-103,41515,45.67.89.10,443
2025-08-18 12:01:42,BLOCK,TCP,PC-103,40159,45.67.89.10,443
2025-08-18 12:01:49,BLOCK,TCP,PC-101,40554,45.67.89.10,443
2025-08-18 12:01:55,BLOCK,TCP,PC-101,48612,45.67.89.10,443
2025-08-18 12:02:00,BLOCK,TCP,PC-101,43582,45.67.89.10,443
2025-08-18 12:02:07,BLOCK,TCP,PC-102,48186,45.67.89.10,443
2025-08-18 12:02:13,BLOCK,TCP,PC-103,46281,45.67.89.10,443
2025-08-18 12:02:18,BLOCK,TCP,PC-103,47616,45.67.89.10,443
2025-08-18 12:02:25,BLOCK,TCP,PC-102,40234,45.67.89.10,443
2025-08-18 12:02:30,BLOCK,TCP,PC-101,40164,45.67.89.10,443
2025-08-18 12:02:37,BLOCK,TCP,PC-102,47047,45.67.89.10,443
2025-08-18 12:02:43,BLOCK,TCP,PC-101,47985,45.67.89.10,443
2025-08-18 12:02:48,BLOCK,TCP,PC-102,46827,45.67.89.10,443
2025-08-18 12:02:55,BLOCK,TCP,PC-102,49970,45.67.89.10,443
2025-08-18 12:03:01,BLOCK,TCP,PC-101,46521,45.67.89.10,443
2025-08-18 12:03:07,BLOCK,TCP,PC-103,43911,45.67.89.10,443
2025-08-18 12:03:13,BLOCK,TCP,PC-103,44914,45.67.89.10,443
2025-08-18 12:03:19,BLOCK,TCP,PC-103,40784,45.67.89.10,443
2025-08-18 12:03:25,BLOCK,TCP,PC-103,42655,45.67.89.10,443
2025-08-18 12:03:31,BLOCK,TCP,PC-103,40762,45.67.89.10,443
2025-08-18 12:03:37,BLOCK,TCP,PC-101,41489,45.67.89.10,443
2025-08-18 12:03:43,BLOCK,TCP,PC-101,47522,45.67.89.10,443
2025-08-18 12:03:48,BLOCK,TCP,PC-101,42308,45.67.89.10,443
2025-08-18 12:03:54,BLOCK,TCP,PC-102,40932,45.67.89.10,443
2025-08-18 12:04:01,BLOCK,TCP,PC-103,42548,45.67.89.10,443
2025-08-18 12:04:07,BLOCK,TCP,PC-102,43336,45.67.89.10,443
2025-08-18 12:04:12,BLOCK,TCP,PC-103,47101,45.67.89.10,443
2025-08-18 12:04:18,BLOCK,TCP,PC-102,41342,45.67.89.10,443
2025-08-18 12:04:24,BLOCK,TCP,PC-101,47749,45.67.89.10,443
2025-08-18 12:04:30,BLOCK,TCP,PC-101,48251,45.67.89.10,443
2025-08-18 12:04:36,BLOCK,TCP,PC-102,48879,45.67.89.10,443
2025-08-18 12:04:43,BLOCK,TCP,PC-101,47865,45.67.89.10,443
2025-08-18 12:04:48,BLOCK,TCP,PC-102,45891,45.67.89.10,443
2025-08-18 12:04:54,BLOCK,TCP,PC-101,47628,45.67.89.10,443
2025-08-18 12:05:00,BLOCK,TCP,PC-101,40982,45.67.89.10,443
2025-08-18 12:05:06,BLOCK,TCP,PC-102,44021,45.67.89.10,443
2025-08-18 12:05:13,BLOCK,TCP,PC-102,42586,45.67.89.10,443
2025-08-18 12:05:19,BLOCK,TCP,PC-101,41759,45.67.89.10,443
2025-08-18 12:05:24,BLOCK,TCP,PC-101,41314,45.67.89.10,443
2025-08-18 12:05:31,BLOCK,TCP,PC-101,47590,45.67.89.10,443
2025-08-18 12:05:36,BLOCK,TCP,PC-102,49895,45.67.89.10,443
2025-08-18 12:05:42,BLOCK,TCP,PC-103,46266,45.67.89.10,443
2025-08-18 12:05:49,BLOCK,TCP,PC-102,44076,45.67.89.10,443
2025-08-18 12:05:55,BLOCK,TCP,PC-102,47471,45.67.89.10,443
2025-08-18 12:06:00,BLOCK,TCP,PC-101,49111,45.67.89.10,443
2025-08-18 12:06:06,BLOCK,TCP,PC-101,45812,45.67.89.10,443
2025-08-18 12:06:13,BLOCK,TCP,PC-103,46175,45.67.89.10,443
2025-08-18 12:06:19,BLOCK,TCP,PC-102,46038,45.67.89.10,443
2025-08-18 12:06:25,BLOCK,TCP,PC-103,40854,45.67.89.10,443
2025-08-18 12:06:31,BLOCK,TCP,PC-102,48875,45.67.89.10,443
2025-08-18 12:06:37,BLOCK,TCP,PC-102,40952,45.67.89.10,443
2025-08-18 12:06:43,BLOCK,TCP,PC-102,42805,45.67.89.10,443
2025-08-18 12:06:49,BLOCK,TCP,PC-103,49860,45.67.89.10,443
2025-08-18 12:06:54,BLOCK,TCP,PC-103,42639,45.67.89.10,443
2025-08-18 12:07:01,BLOCK,TCP,PC-103,48953,45.67.89.10,443
2025-08-18 12:07:07,BLOCK,TCP,PC-102,47925,45.67.89.10,443
2025-08-18 12:07:12,BLOCK,TCP,PC-102,42668,45.67.89.10,443
2025-08-18 12:07:18,BLOCK,TCP,PC-103,45112,45.67.89.10,443
2025-08-18 12:07:25,BLOCK,TCP,PC-101,42556,45.67.89.10,443
2025-08-18 12:07:31,BLOCK,TCP,PC-103,44072,45.67.89.10,443
2025-08-18 12:07:37,BLOCK,TCP,PC-101,44893,45.67.89.10,443
2025-08-18 12:07:43,BLOCK,TCP,PC-103,48034,45.67.89.10,443
2025-08-18 12:07:49,BLOCK,TCP,PC-103,40357,45.67.89.10,443
2025-08-18 12:07:54,BLOCK,TCP,PC-102,49368,45.67.89.10,443
2025-08-18 12:08:00,BLOCK,TCP,PC-103,41876,45.67.89.10,443
2025-08-18 12:08:07,BLOCK,TCP,PC-102,49304,45.67.89.10,443
2025-08-18 12:08:13,BLOCK,TCP,PC-101,48749,45.67.89.10,443
2025-08-18 12:08:18,BLOCK,TCP,PC-101,42377,45.67.89.10,443
2025-08-18 12:08:24,BLOCK,TCP,PC-101,44472,45.67.89.10,443
2025-08-18 12:08:31,BLOCK,TCP,PC-102,49443,45.67.89.10,443
2025-08-18 12:08:36,BLOCK,TCP,PC-101,45638,45.67.89.10,443
2025-08-18 12:08:43,BLOCK,TCP,PC-101,44637,45.67.89.10,443
2025-08-18 12:08:48,BLOCK,TCP,PC-102,40766,45.67.89.10,443
2025-08-18 12:08:55,BLOCK,TCP,PC-102,44354,45.67.89.10,443
2025-08-18 12:09:00,BLOCK,TCP,PC-101,49517,45.67.89.10,443
2025-08-18 12:09:07,BLOCK,TCP,PC-101,46988,45.67.89.10,443
2025-08-18 12:09:13,BLOCK,TCP,PC-101,40929,45.67.89.10,443
2025-08-18 12:09:19,BLOCK,TCP,PC-101,45689,45.67.89.10,443
2025-08-18 12:09:25,BLOCK,TCP,PC-101,44136,45.67.89.10,443
2025-08-18 12:09:30,BLOCK,TCP,PC-103,45411,45.67.89.10,443
2025-08-18 12:09:37,BLOCK,TCP,PC-103,44838,45.67.89.10,443
2025-08-18 12:09:42,BLOCK,TCP,PC-102,41599,45.67.89.10,443
2025-08-18 12:09:49,BLOCK,TCP,PC-102,49605,45.67.89.10,443
2025-08-18 12:09:54,BLOCK,TCP,PC-101,44501,45.67.89.10,443
2025-08-18 12:10:00,BLOCK,TCP,PC-102,42023,45.67.89.10,443
2025-08-18 12:10:07,BLOCK,TCP,PC-103,41543,45.67.89.10,443
2025-08-18 12:10:13,BLOCK,TCP,PC-102,46845,45.67.89.10,443
2025-08-18 12:10:18,BLOCK,TCP,PC-103,40672,45.67.89.10,443
2025-08-18 12:10:24,BLOCK,TCP,PC-101,46420,45.67.89.10,443
2025-08-18 12:10:31,BLOCK,TCP,PC-101,46266,45.67.89.10,443
2025-08-18 12:10:36,BLOCK,TCP,PC-101,48925,45.67.89.10,443
2025-08-18 12:10:43,BLOCK,TCP,PC-102,47645,45.67.89.10,443
2025-08-18 12:10:49,BLOCK,TCP,PC-103,42984,45.67.89.10,443
2025-08-18 12:10:55,BLOCK,TCP,PC-103,49426,45.67.89.10,443
2025-08-18 12:11:00,BLOCK,TCP,PC-102,48070,45.67.89.10,443
2025-08-18 12:11:07,BLOCK,TCP,PC-101,43753,45.67.89.10,443
2025-08-18 12:11:12,BLOCK,TCP,PC-102,43934,45.67.89.10,443
2025-08-18 12:11:19,BLOCK,TCP,PC-102,41264,45.67.89.10,443
2025-08-18 12:11:25,BLOCK,TCP,PC-102,41375,45.67.89.10,443
2025-08-18 12:11:31,BLOCK,TCP,PC-103,46539,45.67.89.10,443
2025-08-18 12:11:36,BLOCK,TCP,PC-102,47192,45.67.89.10,443
2025-08-18 12:11:43,BLOCK,TCP,PC-102,43921,45.67.89.10,443
2025-08-18 12:11:48,BLOCK,TCP,PC-103,49136,45.67.89.10,443
2025-08-18 12:11:54,BLOCK,TCP,PC-101,43015,45.67.89.10,443
2025-08-18 12:12:00,BLOCK,TCP,PC-102,43288,45.67.89.10,443
2025-08-18 12:12:07,BLOCK,TCP,PC-102,47479,45.67.89.10,443
2025-08-18 12:12:13,BLOCK,TCP,PC-101,46031,45.67.89.10,443
2025-08-18 12:12:19,BLOCK,TCP,PC-103,44993,45.67.89.10,443
2025-08-18 12:12:24,BLOCK,TCP,PC-101,46322,45.67.89.10,443
2025-08-18 12:12:31,BLOCK,TCP,PC-102,49356,45.67.89.10,443
2025-08-18 12:12:36,BLOCK,TCP,PC-102,44554,45.67.89.10,443
2025-08-18 12:12:42,BLOCK,TCP,PC-102,49332,45.67.89.10,443
2025-08-18 12:12:48,BLOCK,TCP,PC-103,44716,45.67.89.10,443
2025-08-18 12:12:55,BLOCK,TCP,PC-101,40877,45.67.89.10,443
2025-08-18 12:13:00,BLOCK,TCP,PC-101,41349,45.67.89.10,443
2025-08-18 12:13:06,BLOCK,TCP,PC-101,41595,45.67.89.10,443
2025-08-18 12:13:13,BLOCK,TCP,PC-102,48712,45.67.89.10,443
2025-08-18 12:13:18,BLOCK,TCP,PC-102,42748,45.67.89.10,443
2025-08-18 12:13:25,BLOCK,TCP,PC-101,48458,45.67.89.10,443
2025-08-18 12:13:30,BLOCK,TCP,PC-101,43676,45.67.89.10,443
2025-08-18 12:13:36,BLOCK,TCP,PC-103,47988,45.67.89.10,443
2025-08-18 12:13:42,BLOCK,TCP,PC-102,40935,45.67.89.10,443
2025-08-18 12:13:48,BLOCK,TCP,PC-103,47812,45.67.89.10,443
2025-08-18 12:13:54,BLOCK,TCP,PC-102,44873,45.67.89.10,443
2025-08-18 12:14:00,BLOCK,TCP,PC-103,47671,45.67.89.10,443
2025-08-18 12:14:07,BLOCK,TCP,PC-101,49404,45.67.89.10,443
2025-08-18 12:14:13,BLOCK,TCP,PC-103,49983,45.67.89.10,443
2025-08-18 12:14:19,BLOCK,TCP,PC-101,43577,45.67.89.10,443
2025-08-18 12:14:25,BLOCK,TCP,PC-101,44405,45.67.89.10,443
2025-08-18 12:14:31,BLOCK,TCP,PC-101,49543,45.67.89.10,443
2025-08-18 12:14:37,BLOCK,TCP,PC-102,43338,45.67.89.10,443
2025-08-18 12:14:42,BLOCK,TCP,PC-101,47351,45.67.89.10,443
2025-08-18 12:14:48,BLOCK,TCP,PC-101,48436,45.67.89.10,443
2025-08-18 12:14:55,BLOCK,TCP,PC-103,41493,45.67.89.10,443
2025-08-18 12:15:01,BLOCK,TCP,PC-103,43316,45.67.89.10,443
2025-08-18 12:15:06,BLOCK,TCP,PC-102,43390,45.67.89.10,443
2025-08-18 12:15:12,BLOCK,TCP,PC-103,41616,45.67.89.10,443
2025-08-18 12:15:19,BLOCK,TCP,PC-103,46013,45.67.89.10,443
2025-08-18 12:15:25,BLOCK,TCP,PC-103,44662,45.67.89.10,443
2025-08-18 12:15:30,BLOCK,TCP,PC-103,40694,45.67.89.10,443
2025-08-18 12:15:37,BLOCK,TCP,PC-101,43872,45.67.89.10,443
2025-08-18 12:15:43,BLOCK,TCP,PC-102,43560,45.67.89.10,443
2025-08-18 12:15:48,BLOCK,TCP,PC-103,45977,45.67.89.10,443
2025-08-18 12:15:55,BLOCK,TCP,PC-102,47302,45.67.89.10,443
2025-08-18 12:16:01,BLOCK,TCP,PC-101,45876,45.67.89.10,443
2025-08-18 12:16:06,BLOCK,TCP,PC-101,45498,45.67.89.10,443
2025-08-18 12:16:13,BLOCK,TCP,PC-103,46801,45.67.89.10,443
2025-08-18 12:16:19,BLOCK,TCP,PC-103,44674,45.67.89.10,443
2025-08-18 12:16:25,BLOCK,TCP,PC-101,47688,45.67.89.10,443
2025-08-18 12:16:31,BLOCK,TCP,PC-103,42661,45.67.89.10,443
2025-08-18 12:16:37,BLOCK,TCP,PC-102,43628,45.67.89.10,443
2025-08-18 12:16:43,BLOCK,TCP,PC-102,44233,45.67.89.10,443
2025-08-18 12:16:48,BLOCK,TCP,PC-103,45687,45.67.89.10,443
2025-08-18 12:16:54,BLOCK,TCP,PC-101,48471,45.67.89.10,443
2025-08-18 12:17:00,BLOCK,TCP,PC-101,44127,45.67.89.10,443
2025-08-18 12:17:06,BLOCK,TCP,PC-103,45716,45.67.89.10,443
2025-08-18 12:17:12,BLOCK,TCP,PC-101,47792,45.67.89.10,443
2025-08-18 12:17:18,BLOCK,TCP,PC-101,46561,45.67.89.10,443
2025-08-18 12:17:24,BLOCK,TCP,PC-103,44466,45.67.89.10,443
2025-08-18 12:17:30,BLOCK,TCP,PC-103,47389,45.67.89.10,443
2025-08-18 12:17:37,BLOCK,TCP,PC-102,46572,45.67.89.10,443
2025-08-18 12:17:43,BLOCK,TCP,PC-103,45652,45.67.89.10,443
2025-08-18 12:17:48,BLOCK,TCP,PC-101,49772,45.67.89.10,443
2025-08-18 12:17:55,BLOCK,TCP,PC-103,40836,45.67.89.10,443
2025-08-18 12:18:00,BLOCK,TCP,PC-101,49266,45.67.89.10,443
2025-08-18 12:18:07,BLOCK,TCP,PC-103,41860,45.67.89.10,443
2025-08-18 12:18:12,BLOCK,TCP,PC-102,41122,45.67.89.10,443
2025-08-18 12:18:18,BLOCK,TCP,PC-101,47456,45.67.89.10,443
2025-08-18 12:18:24,BLOCK,TCP,PC-101,40656,45.67.89.10,443
2025-08-18 12:18:31,BLOCK,TCP,PC-103,42482,45.67.89.10,443
