Timestamp,DB Host,PC,User,Query
2025-08-18 11:30:25,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:30:30,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:30:35,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:30:41,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:30:45,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:30:51,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:30:56,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:31:01,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:31:06,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:31:11,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:31:16,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:31:20,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:31:26,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:31:31,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:31:36,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:31:40,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:31:46,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:31:51,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:31:55,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:32:00,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:32:06,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:32:10,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:32:15,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:32:21,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:32:26,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:32:31,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:32:36,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:32:41,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:32:46,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:32:50,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:32:55,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:33:00,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:33:06,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:33:10,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:33:16,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:33:21,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:33:26,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:33:30,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:33:35,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:33:41,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:33:45,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:33:51,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:33:55,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:34:00,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:34:06,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:34:11,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:34:16,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:34:20,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:34:25,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:34:31,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:34:36,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:34:40,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:34:45,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:34:50,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:34:56,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:35:01,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:35:06,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:35:11,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:35:16,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:35:20,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:35:26,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:35:30,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:35:35,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:35:41,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:35:46,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:35:50,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:35:55,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:36:01,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:36:05,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:36:10,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:36:15,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:36:20,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:36:26,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:36:31,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:36:36,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:36:41,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:36:45,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:36:51,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:36:56,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:37:01,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:37:06,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:37:10,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:37:15,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:37:20,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:37:26,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:37:31,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:37:36,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:37:40,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:37:45,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:37:51,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:37:56,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:38:01,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:38:06,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:38:10,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:38:15,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:38:21,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:38:26,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:38:31,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:38:35,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:38:41,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:38:46,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:38:50,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:38:55,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:39:00,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:39:05,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:39:11,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:39:15,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:39:20,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:39:26,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:39:31,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:39:36,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:39:40,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:39:45,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:39:50,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:39:55,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:40:00,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:40:06,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:40:10,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:40:15,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:40:21,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:40:26,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:40:31,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:40:35,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:40:40,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:40:46,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:40:51,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:40:56,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:41:00,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:41:06,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:41:11,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:41:15,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:41:20,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:41:26,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:41:31,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:41:36,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:41:41,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:41:45,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:41:50,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:41:56,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:42:00,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:42:06,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:42:11,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:42:16,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:42:20,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:42:26,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:42:30,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:42:35,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:42:41,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:42:46,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:42:51,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:42:56,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:43:00,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:43:06,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:43:11,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:43:15,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:43:21,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:43:25,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:43:31,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:43:36,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:43:41,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:43:45,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:43:50,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:43:56,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:44:00,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:44:06,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:44:11,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:44:16,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:44:21,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:44:26,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:44:30,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:44:35,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:44:41,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:44:45,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:44:50,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:44:56,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:45:00,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:45:05,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:45:10,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:45:15,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:45:21,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:45:26,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:45:30,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:45:36,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:45:41,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:45:46,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:45:51,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:45:56,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:46:01,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:46:05,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:46:11,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:46:15,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:46:20,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:46:26,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:46:30,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:46:35,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:46:41,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:46:46,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:46:51,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:46:56,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:47:01,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:47:05,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:47:11,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:47:16,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:47:20,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:47:25,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:47:31,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:47:35,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:47:41,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:47:46,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:47:51,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:47:56,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:48:00,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:48:06,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:48:10,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:48:16,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:48:21,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:48:25,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:48:30,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:48:35,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:48:40,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:48:45,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:48:50,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:48:55,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:49:00,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:49:05,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:49:11,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:49:16,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:49:21,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:49:26,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:49:30,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:49:35,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:49:41,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:49:46,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:49:50,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:49:55,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:50:00,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:50:05,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:50:11,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:50:15,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:50:20,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:50:25,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:50:31,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:50:35,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:50:40,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:50:46,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:50:50,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:50:56,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:51:01,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:51:06,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:51:10,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:51:16,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:51:20,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:51:26,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:51:30,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:51:35,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:51:40,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:51:46,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:51:50,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:51:56,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:52:01,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:52:05,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:52:11,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:52:16,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:52:21,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:52:26,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:52:31,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:52:36,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:52:40,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:52:45,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:52:51,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:52:56,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:53:01,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:53:06,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:53:10,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:53:15,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:53:21,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:53:25,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:53:31,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:53:36,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:53:40,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:53:46,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:53:51,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:53:55,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:54:01,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:54:05,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:54:11,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:54:16,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:54:20,192.168.1.20,PC-103,dbuser1,SELECT * FROM payroll
2025-08-18 11:54:26,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:54:31,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:54:36,192.168.1.20,PC-101,dbuser1,SELECT * FROM employee_records
2025-08-18 11:54:41,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:54:45,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:54:50,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:54:55,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:55:01,192.168.1.20,PC-102,dbuser1,SELECT * FROM employee_records
2025-08-18 11:55:05,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:55:11,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:55:16,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:55:21,192.168.1.20,PC-101,dbuser1,SELECT * FROM payroll
2025-08-18 11:55:25,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:55:30,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:55:36,192.168.1.20,PC-103,dbuser1,SELECT * FROM internal_files
2025-08-18 11:55:40,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:55:45,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:55:51,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:55:56,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:56:00,192.168.1.20,PC-101,dbuser1,SELECT * FROM internal_files
2025-08-18 11:56:05,192.168.1.20,PC-102,dbuser1,SELECT * FROM payroll
2025-08-18 11:56:11,192.168.1.20,PC-102,dbuser1,SELECT * FROM internal_files
2025-08-18 11:56:15,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
2025-08-18 11:56:21,192.168.1.20,PC-103,dbuser1,SELECT * FROM employee_records
