Timestamp,PC,Destination IP,Action,Size(MB)
2025-08-18 08:53:52,PC-103,45.67.89.10,UPLOAD,8
2025-08-18 08:53:57,PC-101,45.67.89.10,UPLOAD,43
2025-08-18 08:54:00,PC-101,45.67.89.10,UPLOAD,17
2025-08-18 08:54:04,PC-101,45.67.89.10,UPLOAD,1
2025-08-18 08:54:08,PC-101,45.67.89.10,UPLOAD,17
2025-08-18 08:54:12,PC-103,45.67.89.10,UPLOAD,16
2025-08-18 08:54:17,PC-101,45.67.89.10,UPLOAD,4
2025-08-18 08:54:20,PC-101,45.67.89.10,UPLOAD,45
2025-08-18 08:54:24,PC-101,45.67.89.10,UPLOAD,37
2025-08-18 08:54:29,PC-102,45.67.89.10,UPLOAD,47
2025-08-18 08:54:32,PC-101,45.67.89.10,UPLOAD,40
2025-08-18 08:54:37,PC-103,45.67.89.10,UPLOAD,2
2025-08-18 08:54:41,PC-101,45.67.89.10,UPLOAD,29
2025-08-18 08:54:45,PC-103,45.67.89.10,UPLOAD,6
2025-08-18 08:54:48,PC-102,45.67.89.10,UPLOAD,15
2025-08-18 08:54:52,PC-103,45.67.89.10,UPLOAD,32
2025-08-18 08:54:56,PC-101,45.67.89.10,UPLOAD,16
2025-08-18 08:55:00,PC-101,45.67.89.10,UPLOAD,27
2025-08-18 08:55:04,PC-102,45.67.89.10,UPLOAD,17
2025-08-18 08:55:08,PC-101,45.67.89.10,UPLOAD,50
2025-08-18 08:55:13,PC-102,45.67.89.10,UPLOAD,25
2025-08-18 08:55:17,PC-103,45.67.89.10,UPLOAD,49
2025-08-18 08:55:21,PC-101,45.67.89.10,UPLOAD,17
2025-08-18 08:55:24,PC-102,45.67.89.10,UPLOAD,4
2025-08-18 08:55:29,PC-102,45.67.89.10,UPLOAD,50
2025-08-18 08:55:32,PC-103,45.67.89.10,UPLOAD,49
2025-08-18 08:55:36,PC-102,45.67.89.10,UPLOAD,45
2025-08-18 08:55:41,PC-103,45.67.89.10,UPLOAD,6
2025-08-18 08:55:44,PC-103,45.67.89.10,UPLOAD,29
2025-08-18 08:55:49,PC-101,45.67.89.10,UPLOAD,34
2025-08-18 08:55:52,PC-103,45.67.89.10,UPLOAD,8
2025-08-18 08:55:56,PC-102,45.67.89.10,UPLOAD,50
2025-08-18 08:56:01,PC-101,45.67.89.10,UPLOAD,26
2025-08-18 08:56:04,PC-101,45.67.89.10,UPLOAD,6
2025-08-18 08:56:09,PC-102,45.67.89.10,UPLOAD,10
2025-08-18 08:56:13,PC-103,45.67.89.10,UPLOAD,6
2025-08-18 08:56:16,PC-101,45.67.89.10,UPLOAD,43
2025-08-18 08:56:20,PC-102,45.67.89.10,UPLOAD,38
2025-08-18 08:56:25,PC-103,45.67.89.10,UPLOAD,15
2025-08-18 08:56:28,PC-103,45.67.89.10,UPLOAD,9
2025-08-18 08:56:32,PC-101,45.67.89.10,UPLOAD,11
2025-08-18 08:56:37,PC-102,45.67.89.10,UPLOAD,20
2025-08-18 08:56:40,PC-101,45.67.89.10,UPLOAD,45
2025-08-18 08:56:44,PC-103,45.67.89.10,UPLOAD,11
2025-08-18 08:56:48,PC-103,45.67.89.10,UPLOAD,5
2025-08-18 08:56:53,PC-102,45.67.89.10,UPLOAD,5
2025-08-18 08:56:56,PC-102,45.67.89.10,UPLOAD,18
2025-08-18 08:57:01,PC-101,45.67.89.10,UPLOAD,11
2025-08-18 08:57:05,PC-101,45.67.89.10,UPLOAD,7
2025-08-18 08:57:09,PC-101,45.67.89.10,UPLOAD,1
2025-08-18 08:57:13,PC-103,45.67.89.10,UPLOAD,34
2025-08-18 08:57:16,PC-101,45.67.89.10,UPLOAD,6
2025-08-18 08:57:20,PC-101,45.67.89.10,UPLOAD,28
2025-08-18 08:57:24,PC-101,45.67.89.10,UPLOAD,34
2025-08-18 08:57:28,PC-101,45.67.89.10,UPLOAD,21
2025-08-18 08:57:32,PC-101,45.67.89.10,UPLOAD,39
2025-08-18 08:57:36,PC-102,45.67.89.10,UPLOAD,3
2025-08-18 08:57:41,PC-103,45.67.89.10,UPLOAD,7
2025-08-18 08:57:45,PC-101,45.67.89.10,UPLOAD,4
2025-08-18 08:57:48,PC-103,45.67.89.10,UPLOAD,50
2025-08-18 08:57:53,PC-102,45.67.89.10,UPLOAD,47
2025-08-18 08:57:57,PC-102,45.67.89.10,UPLOAD,49
2025-08-18 08:58:01,PC-101,45.67.89.10,UPLOAD,44
2025-08-18 08:58:05,PC-103,45.67.89.10,UPLOAD,10
2025-08-18 08:58:08,PC-101,45.67.89.10,UPLOAD,42
2025-08-18 08:58:12,PC-101,45.67.89.10,UPLOAD,41
2025-08-18 08:58:16,PC-103,45.67.89.10,UPLOAD,8
2025-08-18 08:58:21,PC-102,45.67.89.10,UPLOAD,32
2025-08-18 08:58:25,PC-101,45.67.89.10,UPLOAD,50
2025-08-18 08:58:28,PC-103,45.67.89.10,UPLOAD,24
2025-08-18 08:58:32,PC-102,45.67.89.10,UPLOAD,3
2025-08-18 08:58:37,PC-102,45.67.89.10,UPLOAD,36
2025-08-18 08:58:41,PC-103,45.67.89.10,UPLOAD,22
2025-08-18 08:58:44,PC-103,45.67.89.10,UPLOAD,26
2025-08-18 08:58:48,PC-102,45.67.89.10,UPLOAD,27
2025-08-18 08:58:52,PC-103,45.67.89.10,UPLOAD,18
2025-08-18 08:58:56,PC-101,45.67.89.10,UPLOAD,13
2025-08-18 08:59:01,PC-102,45.67.89.10,UPLOAD,3
2025-08-18 08:59:04,PC-103,45.67.89.10,UPLOAD,47
2025-08-18 08:59:09,PC-103,45.67.89.10,UPLOAD,42
2025-08-18 08:59:12,PC-103,45.67.89.10,UPLOAD,2
2025-08-18 08:59:17,PC-101,45.67.89.10,UPLOAD,28
2025-08-18 08:59:21,PC-102,45.67.89.10,UPLOAD,1
2025-08-18 08:59:24,PC-102,45.67.89.10,UPLOAD,10
2025-08-18 08:59:28,PC-102,45.67.89.10,UPLOAD,17
2025-08-18 08:59:32,PC-102,45.67.89.10,UPLOAD,21
2025-08-18 08:59:36,PC-101,45.67.89.10,UPLOAD,35
2025-08-18 08:59:41,PC-103,45.67.89.10,UPLOAD,31
2025-08-18 08:59:44,PC-101,45.67.89.10,UPLOAD,30
2025-08-18 08:59:49,PC-101,45.67.89.10,UPLOAD,17
2025-08-18 08:59:53,PC-103,45.67.89.10,UPLOAD,39
2025-08-18 08:59:56,PC-102,45.67.89.10,UPLOAD,33
2025-08-18 09:00:00,PC-102,45.67.89.10,UPLOAD,31
2025-08-18 09:00:05,PC-103,45.67.89.10,UPLOAD,21
2025-08-18 09:00:09,PC-101,45.67.89.10,UPLOAD,50
2025-08-18 09:00:13,PC-103,45.67.89.10,UPLOAD,29
2025-08-18 09:00:17,PC-102,45.67.89.10,UPLOAD,12
2025-08-18 09:00:21,PC-103,45.67.89.10,UPLOAD,23
2025-08-18 09:00:25,PC-102,45.67.89.10,UPLOAD,47
2025-08-18 09:00:29,PC-101,45.67.89.10,UPLOAD,31
2025-08-18 09:00:32,PC-102,45.67.89.10,UPLOAD,12
2025-08-18 09:00:37,PC-101,45.67.89.10,UPLOAD,10
2025-08-18 09:00:40,PC-101,45.67.89.10,UPLOAD,16
2025-08-18 09:00:45,PC-103,45.67.89.10,UPLOAD,10
2025-08-18 09:00:48,PC-102,45.67.89.10,UPLOAD,40
2025-08-18 09:00:52,PC-101,45.67.89.10,UPLOAD,16
2025-08-18 09:00:57,PC-103,45.67.89.10,UPLOAD,15
2025-08-18 09:01:01,PC-101,45.67.89.10,UPLOAD,47
2025-08-18 09:01:05,PC-102,45.67.89.10,UPLOAD,42
2025-08-18 09:01:09,PC-102,45.67.89.10,UPLOAD,9
2025-08-18 09:01:12,PC-101,45.67.89.10,UPLOAD,6
2025-08-18 09:01:16,PC-102,45.67.89.10,UPLOAD,50
2025-08-18 09:01:21,PC-103,45.67.89.10,UPLOAD,4
2025-08-18 09:01:25,PC-101,45.67.89.10,UPLOAD,1
2025-08-18 09:01:28,PC-103,45.67.89.10,UPLOAD,9
2025-08-18 09:01:33,PC-101,45.67.89.10,UPLOAD,10
2025-08-18 09:01:37,PC-101,45.67.89.10,UPLOAD,6
2025-08-18 09:01:40,PC-101,45.67.89.10,UPLOAD,32
2025-08-18 09:01:44,PC-101,45.67.89.10,UPLOAD,40
2025-08-18 09:01:49,PC-103,45.67.89.10,UPLOAD,43
2025-08-18 09:01:53,PC-103,45.67.89.10,UPLOAD,50
2025-08-18 09:01:56,PC-101,45.67.89.10,UPLOAD,36
2025-08-18 09:02:00,PC-101,45.67.89.10,UPLOAD,46
2025-08-18 09:02:04,PC-102,45.67.89.10,UPLOAD,22
2025-08-18 09:02:08,PC-102,45.67.89.10,UPLOAD,26
2025-08-18 09:02:12,PC-102,45.67.89.10,UPLOAD,42
2025-08-18 09:02:17,PC-101,45.67.89.10,UPLOAD,39
2025-08-18 09:02:21,PC-101,45.67.89.10,UPLOAD,10
2025-08-18 09:02:25,PC-103,45.67.89.10,UPLOAD,4
2025-08-18 09:02:29,PC-103,45.67.89.10,UPLOAD,24
2025-08-18 09:02:32,PC-101,45.67.89.10,UPLOAD,32
2025-08-18 09:02:36,PC-103,45.67.89.10,UPLOAD,7
2025-08-18 09:02:41,PC-101,45.67.89.10,UPLOAD,9
2025-08-18 09:02:45,PC-101,45.67.89.10,UPLOAD,46
2025-08-18 09:02:48,PC-101,45.67.89.10,UPLOAD,5
2025-08-18 09:02:52,PC-101,45.67.89.10,UPLOAD,27
2025-08-18 09:02:57,PC-103,45.67.89.10,UPLOAD,43
2025-08-18 09:03:01,PC-101,45.67.89.10,UPLOAD,5
2025-08-18 09:03:05,PC-103,45.67.89.10,UPLOAD,11
2025-08-18 09:03:08,PC-102,45.67.89.10,UPLOAD,28
2025-08-18 09:03:12,PC-101,45.67.89.10,UPLOAD,9
2025-08-18 09:03:16,PC-101,45.67.89.10,UPLOAD,24
2025-08-18 09:03:21,PC-101,45.67.89.10,UPLOAD,48
2025-08-18 09:03:24,PC-103,45.67.89.10,UPLOAD,16
2025-08-18 09:03:29,PC-101,45.67.89.10,UPLOAD,7
2025-08-18 09:03:33,PC-103,45.67.89.10,UPLOAD,35
2025-08-18 09:03:36,PC-102,45.67.89.10,UPLOAD,38
2025-08-18 09:03:40,PC-103,45.67.89.10,UPLOAD,47
2025-08-18 09:03:44,PC-103,45.67.89.10,UPLOAD,49
2025-08-18 09:03:49,PC-101,45.67.89.10,UPLOAD,48
2025-08-18 09:03:53,PC-103,45.67.89.10,UPLOAD,11
2025-08-18 09:03:56,PC-102,45.67.89.10,UPLOAD,19
2025-08-18 09:04:01,PC-103,45.67.89.10,UPLOAD,10
2025-08-18 09:04:04,PC-102,45.67.89.10,UPLOAD,29
2025-08-18 09:04:08,PC-101,45.67.89.10,UPLOAD,6
2025-08-18 09:04:12,PC-102,45.67.89.10,UPLOAD,3
2025-08-18 09:04:17,PC-101,45.67.89.10,UPLOAD,10
2025-08-18 09:04:20,PC-101,45.67.89.10,UPLOAD,26
2025-08-18 09:04:24,PC-103,45.67.89.10,UPLOAD,23
2025-08-18 09:04:28,PC-102,45.67.89.10,UPLOAD,35
2025-08-18 09:04:32,PC-101,45.67.89.10,UPLOAD,16
2025-08-18 09:04:36,PC-103,45.67.89.10,UPLOAD,39
2025-08-18 09:04:40,PC-103,45.67.89.10,UPLOAD,49
2025-08-18 09:04:45,PC-101,45.67.89.10,UPLOAD,50
2025-08-18 09:04:49,PC-101,45.67.89.10,UPLOAD,45
2025-08-18 09:04:53,PC-102,45.67.89.10,UPLOAD,26
2025-08-18 09:04:56,PC-103,45.67.89.10,UPLOAD,13
2025-08-18 09:05:00,PC-101,45.67.89.10,UPLOAD,14
2025-08-18 09:05:04,PC-102,45.67.89.10,UPLOAD,47
2025-08-18 09:05:08,PC-101,45.67.89.10,UPLOAD,30
2025-08-18 09:05:13,PC-103,45.67.89.10,UPLOAD,26
2025-08-18 09:05:17,PC-101,45.67.89.10,UPLOAD,17
2025-08-18 09:05:20,PC-103,45.67.89.10,UPLOAD,13
2025-08-18 09:05:25,PC-103,45.67.89.10,UPLOAD,12
2025-08-18 09:05:29,PC-102,45.67.89.10,UPLOAD,39
2025-08-18 09:05:32,PC-101,45.67.89.10,UPLOAD,48
2025-08-18 09:05:37,PC-102,45.67.89.10,UPLOAD,46
2025-08-18 09:05:40,PC-103,45.67.89.10,UPLOAD,4
2025-08-18 09:05:44,PC-102,45.67.89.10,UPLOAD,23
2025-08-18 09:05:48,PC-102,45.67.89.10,UPLOAD,16
2025-08-18 09:05:53,PC-103,45.67.89.10,UPLOAD,40
2025-08-18 09:05:56,PC-101,45.67.89.10,UPLOAD,20
2025-08-18 09:06:01,PC-102,45.67.89.10,UPLOAD,43
2025-08-18 09:06:04,PC-102,45.67.89.10,UPLOAD,47
2025-08-18 09:06:08,PC-101,45.67.89.10,UPLOAD,5
2025-08-18 09:06:12,PC-102,45.67.89.10,UPLOAD,20
2025-08-18 09:06:16,PC-101,45.67.89.10,UPLOAD,33
2025-08-18 09:06:20,PC-101,45.67.89.10,UPLOAD,20
2025-08-18 09:06:25,PC-103,45.67.89.10,UPLOAD,21
2025-08-18 09:06:29,PC-101,45.67.89.10,UPLOAD,21
2025-08-18 09:06:32,PC-102,45.67.89.10,UPLOAD,29
2025-08-18 09:06:37,PC-101,45.67.89.10,UPLOAD,15
2025-08-18 09:06:40,PC-101,45.67.89.10,UPLOAD,43
2025-08-18 09:06:45,PC-102,45.67.89.10,UPLOAD,39
2025-08-18 09:06:48,PC-103,45.67.89.10,UPLOAD,40
2025-08-18 09:06:52,PC-103,45.67.89.10,UPLOAD,38
2025-08-18 09:06:56,PC-102,45.67.89.10,UPLOAD,46
2025-08-18 09:07:01,PC-101,45.67.89.10,UPLOAD,4
2025-08-18 09:07:05,PC-103,45.67.89.10,UPLOAD,26
2025-08-18 09:07:09,PC-102,45.67.89.10,UPLOAD,26
2025-08-18 09:07:12,PC-101,45.67.89.10,UPLOAD,6
2025-08-18 09:07:17,PC-102,45.67.89.10,UPLOAD,37
2025-08-18 09:07:21,PC-103,45.67.89.10,UPLOAD,40
2025-08-18 09:07:25,PC-103,45.67.89.10,UPLOAD,35
2025-08-18 09:07:29,PC-102,45.67.89.10,UPLOAD,22
2025-08-18 09:07:32,PC-102,45.67.89.10,UPLOAD,39
2025-08-18 09:07:36,PC-103,45.67.89.10,UPLOAD,38
2025-08-18 09:07:41,PC-101,45.67.89.10,UPLOAD,3
2025-08-18 09:07:45,PC-101,45.67.89.10,UPLOAD,25
2025-08-18 09:07:48,PC-102,45.67.89.10,UPLOAD,7
2025-08-18 09:07:53,PC-101,45.67.89.10,UPLOAD,1
2025-08-18 09:07:56,PC-102,45.67.89.10,UPLOAD,49
2025-08-18 09:08:00,PC-101,45.67.89.10,UPLOAD,49
2025-08-18 09:08:04,PC-102,45.67.89.10,UPLOAD,14
2025-08-18 09:08:08,PC-101,45.67.89.10,UPLOAD,20
2025-08-18 09:08:12,PC-103,45.67.89.10,UPLOAD,15
2025-08-18 09:08:16,PC-101,45.67.89.10,UPLOAD,23
2025-08-18 09:08:20,PC-103,45.67.89.10,UPLOAD,10
2025-08-18 09:08:25,PC-103,45.67.89.10,UPLOAD,29
2025-08-18 09:08:28,PC-103,45.67.89.10,UPLOAD,9
2025-08-18 09:08:33,PC-101,45.67.89.10,UPLOAD,32
2025-08-18 09:08:37,PC-102,45.67.89.10,UPLOAD,21
2025-08-18 09:08:41,PC-102,45.67.89.10,UPLOAD,24
2025-08-18 09:08:45,PC-101,45.67.89.10,UPLOAD,26
2025-08-18 09:08:48,PC-101,45.67.89.10,UPLOAD,39
2025-08-18 09:08:53,PC-102,45.67.89.10,UPLOAD,3
2025-08-18 09:08:56,PC-103,45.67.89.10,UPLOAD,19
2025-08-18 09:09:00,PC-102,45.67.89.10,UPLOAD,8
2025-08-18 09:09:05,PC-102,45.67.89.10,UPLOAD,19
2025-08-18 09:09:09,PC-102,45.67.89.10,UPLOAD,11
2025-08-18 09:09:13,PC-102,45.67.89.10,UPLOAD,41
2025-08-18 09:09:16,PC-101,45.67.89.10,UPLOAD,32
2025-08-18 09:09:20,PC-103,45.67.89.10,UPLOAD,29
2025-08-18 09:09:25,PC-101,45.67.89.10,UPLOAD,33
2025-08-18 09:09:28,PC-103,45.67.89.10,UPLOAD,33
2025-08-18 09:09:32,PC-101,45.67.89.10,UPLOAD,8
2025-08-18 09:09:37,PC-101,45.67.89.10,UPLOAD,41
2025-08-18 09:09:41,PC-101,45.67.89.10,UPLOAD,1
2025-08-18 09:09:45,PC-101,45.67.89.10,UPLOAD,35
2025-08-18 09:09:49,PC-103,45.67.89.10,UPLOAD,16
2025-08-18 09:09:53,PC-102,45.67.89.10,UPLOAD,18
2025-08-18 09:09:56,PC-103,45.67.89.10,UPLOAD,13
2025-08-18 09:10:00,PC-103,45.67.89.10,UPLOAD,44
2025-08-18 09:10:05,PC-102,45.67.89.10,UPLOAD,28
2025-08-18 09:10:09,PC-101,45.67.89.10,UPLOAD,47
2025-08-18 09:10:13,PC-102,45.67.89.10,UPLOAD,38
2025-08-18 09:10:16,PC-102,45.67.89.10,UPLOAD,45
2025-08-18 09:10:20,PC-101,45.67.89.10,UPLOAD,45
2025-08-18 09:10:25,PC-103,45.67.89.10,UPLOAD,31
2025-08-18 09:10:28,PC-103,45.67.89.10,UPLOAD,2
2025-08-18 09:10:33,PC-101,45.67.89.10,UPLOAD,49
2025-08-18 09:10:36,PC-102,45.67.89.10,UPLOAD,11
2025-08-18 09:10:40,PC-102,45.67.89.10,UPLOAD,8
2025-08-18 09:10:45,PC-102,45.67.89.10,UPLOAD,25
2025-08-18 09:10:48,PC-103,45.67.89.10,UPLOAD,6
2025-08-18 09:10:53,PC-103,45.67.89.10,UPLOAD,39
2025-08-18 09:10:56,PC-101,45.67.89.10,UPLOAD,18
2025-08-18 09:11:00,PC-101,45.67.89.10,UPLOAD,31
2025-08-18 09:11:05,PC-102,45.67.89.10,UPLOAD,11
2025-08-18 09:11:09,PC-103,45.67.89.10,UPLOAD,48
2025-08-18 09:11:13,PC-101,45.67.89.10,UPLOAD,45
2025-08-18 09:11:17,PC-102,45.67.89.10,UPLOAD,21
2025-08-18 09:11:21,PC-102,45.67.89.10,UPLOAD,50
2025-08-18 09:11:25,PC-103,45.67.89.10,UPLOAD,6
2025-08-18 09:11:28,PC-102,45.67.89.10,UPLOAD,6
2025-08-18 09:11:32,PC-101,45.67.89.10,UPLOAD,37
2025-08-18 09:11:37,PC-101,45.67.89.10,UPLOAD,5
2025-08-18 09:11:41,PC-101,45.67.89.10,UPLOAD,32
2025-08-18 09:11:44,PC-101,45.67.89.10,UPLOAD,43
2025-08-18 09:11:48,PC-102,45.67.89.10,UPLOAD,18
2025-08-18 09:11:52,PC-101,45.67.89.10,UPLOAD,8
2025-08-18 09:11:56,PC-103,45.67.89.10,UPLOAD,24
2025-08-18 09:12:01,PC-103,45.67.89.10,UPLOAD,8
2025-08-18 09:12:04,PC-101,45.67.89.10,UPLOAD,45
2025-08-18 09:12:09,PC-102,45.67.89.10,UPLOAD,18
2025-08-18 09:12:12,PC-103,45.67.89.10,UPLOAD,3
2025-08-18 09:12:17,PC-102,45.67.89.10,UPLOAD,6
2025-08-18 09:12:20,PC-102,45.67.89.10,UPLOAD,22
2025-08-18 09:12:24,PC-101,45.67.89.10,UPLOAD,24
2025-08-18 09:12:29,PC-101,45.67.89.10,UPLOAD,38
2025-08-18 09:12:33,PC-102,45.67.89.10,UPLOAD,42
2025-08-18 09:12:36,PC-101,45.67.89.10,UPLOAD,1
2025-08-18 09:12:40,PC-102,45.67.89.10,UPLOAD,26
2025-08-18 09:12:45,PC-101,45.67.89.10,UPLOAD,31
2025-08-18 09:12:49,PC-103,45.67.89.10,UPLOAD,14
2025-08-18 09:12:53,PC-103,45.67.89.10,UPLOAD,29
2025-08-18 09:12:57,PC-103,45.67.89.10,UPLOAD,37
2025-08-18 09:13:01,PC-103,45.67.89.10,UPLOAD,27
2025-08-18 09:13:04,PC-102,45.67.89.10,UPLOAD,13
2025-08-18 09:13:09,PC-102,45.67.89.10,UPLOAD,47
2025-08-18 09:13:13,PC-103,45.67.89.10,UPLOAD,41
2025-08-18 09:13:17,PC-103,45.67.89.10,UPLOAD,41
2025-08-18 09:13:21,PC-102,45.67.89.10,UPLOAD,27
2025-08-18 09:13:24,PC-102,45.67.89.10,UPLOAD,18
2025-08-18 09:13:29,PC-102,45.67.89.10,UPLOAD,5
2025-08-18 09:13:33,PC-101,45.67.89.10,UPLOAD,30
2025-08-18 09:13:37,PC-102,45.67.89.10,UPLOAD,50
2025-08-18 09:13:40,PC-102,45.67.89.10,UPLOAD,1
2025-08-18 09:13:44,PC-102,45.67.89.10,UPLOAD,26
2025-08-18 09:13:49,PC-101,45.67.89.10,UPLOAD,8
2025-08-18 09:13:52,PC-103,45.67.89.10,UPLOAD,42
2025-08-18 09:13:57,PC-101,45.67.89.10,UPLOAD,32
2025-08-18 09:14:01,PC-103,45.67.89.10,UPLOAD,36
2025-08-18 09:14:04,PC-101,45.67.89.10,UPLOAD,20
2025-08-18 09:14:09,PC-101,45.67.89.10,UPLOAD,29
2025-08-18 09:14:12,PC-102,45.67.89.10,UPLOAD,21
2025-08-18 09:14:17,PC-103,45.67.89.10,UPLOAD,29
2025-08-18 09:14:21,PC-101,45.67.89.10,UPLOAD,5
2025-08-18 09:14:24,PC-101,45.67.89.10,UPLOAD,46
2025-08-18 09:14:29,PC-101,45.67.89.10,UPLOAD,8
2025-08-18 09:14:32,PC-102,45.67.89.10,UPLOAD,8
2025-08-18 09:14:37,PC-103,45.67.89.10,UPLOAD,49
2025-08-18 09:14:40,PC-103,45.67.89.10,UPLOAD,1
2025-08-18 09:14:44,PC-103,45.67.89.10,UPLOAD,40
2025-08-18 09:14:48,PC-103,45.67.89.10,UPLOAD,41
2025-08-18 09:14:53,PC-101,45.67.89.10,UPLOAD,31
2025-08-18 09:14:56,PC-102,45.67.89.10,UPLOAD,12
2025-08-18 09:15:00,PC-102,45.67.89.10,UPLOAD,12
2025-08-18 09:15:05,PC-102,45.67.89.10,UPLOAD,3
2025-08-18 09:15:08,PC-103,45.67.89.10,UPLOAD,4
2025-08-18 09:15:13,PC-101,45.67.89.10,UPLOAD,16
2025-08-18 09:15:16,PC-102,45.67.89.10,UPLOAD,31
2025-08-18 09:15:21,PC-103,45.67.89.10,UPLOAD,5
2025-08-18 09:15:24,PC-103,45.67.89.10,UPLOAD,10
2025-08-18 09:15:29,PC-102,45.67.89.10,UPLOAD,15
2025-08-18 09:15:33,PC-101,45.67.89.10,UPLOAD,48
2025-08-18 09:15:37,PC-101,45.67.89.10,UPLOAD,33
2025-08-18 09:15:41,PC-102,45.67.89.10,UPLOAD,19
2025-08-18 09:15:44,PC-103,45.67.89.10,UPLOAD,14
2025-08-18 09:15:48,PC-102,45.67.89.10,UPLOAD,12
2025-08-18 09:15:52,PC-102,45.67.89.10,UPLOAD,29
2025-08-18 09:15:56,PC-103,45.67.89.10,UPLOAD,25
2025-08-18 09:16:01,PC-101,45.67.89.10,UPLOAD,1
2025-08-18 09:16:05,PC-101,45.67.89.10,UPLOAD,48
2025-08-18 09:16:09,PC-103,45.67.89.10,UPLOAD,5
2025-08-18 09:16:13,PC-101,45.67.89.10,UPLOAD,44
2025-08-18 09:16:16,PC-101,45.67.89.10,UPLOAD,13
2025-08-18 09:16:21,PC-101,45.67.89.10,UPLOAD,17
2025-08-18 09:16:25,PC-103,45.67.89.10,UPLOAD,1
2025-08-18 09:16:29,PC-102,45.67.89.10,UPLOAD,25
2025-08-18 09:16:32,PC-102,45.67.89.10,UPLOAD,29
2025-08-18 09:16:36,PC-103,45.67.89.10,UPLOAD,1
2025-08-18 09:16:40,PC-103,45.67.89.10,UPLOAD,24
2025-08-18 09:16:44,PC-101,45.67.89.10,UPLOAD,3
2025-08-18 09:16:49,PC-101,45.67.89.10,UPLOAD,6
2025-08-18 09:16:53,PC-102,45.67.89.10,UPLOAD,16
2025-08-18 09:16:56,PC-102,45.67.89.10,UPLOAD,32
2025-08-18 09:17:01,PC-103,45.67.89.10,UPLOAD,1
2025-08-18 09:17:05,PC-102,45.67.89.10,UPLOAD,23
2025-08-18 09:17:09,PC-102,45.67.89.10,UPLOAD,25
2025-08-18 09:17:13,PC-102,45.67.89.10,UPLOAD,38
2025-08-18 09:17:16,PC-102,45.67.89.10,UPLOAD,10
2025-08-18 09:17:21,PC-101,45.67.89.10,UPLOAD,28
2025-08-18 09:17:25,PC-101,45.67.89.10,UPLOAD,23
2025-08-18 09:17:29,PC-101,45.67.89.10,UPLOAD,47
2025-08-18 09:17:32,PC-102,45.67.89.10,UPLOAD,19
2025-08-18 09:17:36,PC-103,45.67.89.10,UPLOAD,18
2025-08-18 09:17:41,PC-103,45.67.89.10,UPLOAD,33
2025-08-18 09:17:45,PC-102,45.67.89.10,UPLOAD,33
2025-08-18 09:17:49,PC-103,45.67.89.10,UPLOAD,11
2025-08-18 09:17:53,PC-103,45.67.89.10,UPLOAD,6
2025-08-18 09:17:57,PC-102,45.67.89.10,UPLOAD,11
2025-08-18 09:18:01,PC-101,45.67.89.10,UPLOAD,46
2025-08-18 09:18:04,PC-103,45.67.89.10,UPLOAD,28
2025-08-18 09:18:08,PC-102,45.67.89.10,UPLOAD,34
2025-08-18 09:18:12,PC-101,45.67.89.10,UPLOAD,43
2025-08-18 09:18:16,PC-101,45.67.89.10,UPLOAD,6
2025-08-18 09:18:21,PC-103,45.67.89.10,UPLOAD,32
2025-08-18 09:18:24,PC-102,45.67.89.10,UPLOAD,39
2025-08-18 09:18:28,PC-102,45.67.89.10,UPLOAD,17
2025-08-18 09:18:33,PC-101,45.67.89.10,UPLOAD,45
2025-08-18 09:18:36,PC-102,45.67.89.10,UPLOAD,40
2025-08-18 09:18:41,PC-101,45.67.89.10,UPLOAD,3
2025-08-18 09:18:44,PC-101,45.67.89.10,UPLOAD,50
2025-08-18 09:18:48,PC-101,45.67.89.10,UPLOAD,49
2025-08-18 09:18:52,PC-101,45.67.89.10,UPLOAD,27
2025-08-18 09:18:56,PC-103,45.67.89.10,UPLOAD,22
2025-08-18 09:19:00,PC-101,45.67.89.10,UPLOAD,31
2025-08-18 09:19:05,PC-103,45.67.89.10,UPLOAD,35
2025-08-18 09:19:09,PC-101,45.67.89.10,UPLOAD,41
2025-08-18 09:19:13,PC-101,45.67.89.10,UPLOAD,45
2025-08-18 09:19:16,PC-102,45.67.89.10,UPLOAD,20
2025-08-18 09:19:21,PC-101,45.67.89.10,UPLOAD,18
2025-08-18 09:19:25,PC-103,45.67.89.10,UPLOAD,8
2025-08-18 09:19:28,PC-101,45.67.89.10,UPLOAD,19
2025-08-18 09:19:32,PC-103,45.67.89.10,UPLOAD,4
2025-08-18 09:19:36,PC-101,45.67.89.10,UPLOAD,14
2025-08-18 09:19:40,PC-101,45.67.89.10,UPLOAD,36
2025-08-18 09:19:44,PC-102,45.67.89.10,UPLOAD,3
2025-08-18 09:19:48,PC-103,45.67.89.10,UPLOAD,13
2025-08-18 09:19:53,PC-101,45.67.89.10,UPLOAD,35
2025-08-18 09:19:56,PC-102,45.67.89.10,UPLOAD,12
2025-08-18 09:20:01,PC-102,45.67.89.10,UPLOAD,37
2025-08-18 09:20:05,PC-103,45.67.89.10,UPLOAD,39
2025-08-18 09:20:09,PC-102,45.67.89.10,UPLOAD,6
2025-08-18 09:20:12,PC-103,45.67.89.10,UPLOAD,33
2025-08-18 09:20:16,PC-103,45.67.89.10,UPLOAD,29
2025-08-18 09:20:20,PC-103,45.67.89.10,UPLOAD,18
2025-08-18 09:20:25,PC-101,45.67.89.10,UPLOAD,7
